,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14
32.0,1148.0490948806332,1144.7378230801319,1150.008322572985,1158.8358989782546,1161.744237788709,1151.7808717119915,1134.7944331760552,1123.4329910464098,1131.3513853025827,1173.2080991138405,1225.673743173177,1258.9650497514508,1270.829391901513,1250.113966345145,1197.1448597020715,1139.9858146856425,1094.5546369350948,1058.4606719020946,1028.4738269435234,1004.0710564056908,986.7249361995844,974.4718729563898,963.3963846325332,951.2746891311999,940.4562331685646,929.9195609280728,918.8515133641754,907.821304931947,896.7938522639594,885.7644448942598
33.0,1977.131020289444,1967.9948733577453,1961.7940139326315,1959.702555213743,1952.8073138236791,1940.7610833044114,1919.2341627932635,1911.019104006877,1966.8502838337265,2105.2559874340336,2187.2432375440358,2194.3767218733688,2157.494929493244,2102.8157905663866,2032.1995100272213,1950.4317650178648,1875.544762669777,1815.0880554500188,1768.5891634435905,1729.1287462846203,1694.397349851558,1664.223338313125,1644.1094928140826,1620.7431305712187,1599.5515633575728,1576.7351819929665,1558.2856605201143,1539.577128167787,1523.3351398391965,1507.6645487829096
34.0,3744.1169019951203,3715.5985763734298,3705.428724846704,3695.7656108557294,3686.132607298063,3676.94191885139,3666.0132875140657,3646.729371541889,3641.605652171288,3699.818199639887,3845.6742276014497,3968.7929493103716,4008.1015353887938,3982.990029412943,3924.677105072188,3845.824695891591,3754.36956720824,3657.183069162609,3568.769956045566,3493.911861216895,3426.1054876961957,3368.632398663418,3319.961372188472,3283.58039965837,3246.9259105640776,3214.716455502902,3187.749348671944,3175.7546580058515,3170.896416137531,3163.026853602044
47.0,63.95536565297717,64.10705106727255,66.05007592655299,67.00882665256927,65.76692200488853,64.48558783315414,63.850877562936134,64.0658223587537,65.5089969039267,72.33729284988063,82.48307221351261,84.97631839834389,79.70235375252487,70.92484166096379,67.6623199801776,66.37694975844472,64.13311890858337,62.63811143886735,61.484148545538815,67.48895058124386,88.89069502916868,115.8900523443442,126.4510586716119,132.16041673037415,131.87040028161462,124.92903980737721,119.13761128003964,113.65179630673549,103.41809943573774,97.17679734547336
48.0,65.61228641074429,65.82504516102539,67.37689913937896,68.51253043419322,67.71119795258444,66.33584223834812,65.62370141944434,65.78883621608959,67.51187041047585,73.88212897779485,83.25809831911037,86.93604475647139,83.00144680400966,74.82712370000152,70.22927815463157,68.51606847605274,66.46744270353398,64.79082323338984,63.66387677567025,68.86558122652835,87.57798523684404,113.38201677816542,127.82860704424795,135.35446701467728,136.02803090497576,129.88657158219988,123.18602435633741,117.30995598032487,108.05633332463955,100.86444025935728
49.0,101.10073636420144,102.02997701867208,102.77686676075706,103.42553122244982,102.91188639472229,99.664450679832,99.90547212141674,102.39753699176066,114.6546263259531,133.2211358204317,139.9347772556431,136.95479733201256,129.9037272027264,120.65706996088728,111.10300169893986,107.96577708945122,105.8885604355188,103.58251671004123,104.277933320696,121.59917747751915,146.4701387542322,169.04470139279317,196.6083840034877,223.4589705034604,220.68030779346242,204.80244772392345,184.56046117838852,171.5763388824158,163.2048726721781,152.98956875434388
50.0,165.0356550186486,167.63046110039284,169.71082646318257,169.9946292453202,167.62248234681113,162.48748539824655,162.96172970448862,177.69089759798413,203.6965805125616,224.07149284410545,227.60562465872403,218.72759786300662,205.3212318118064,192.18041441380402,181.19592170863356,176.0216033563682,172.7667295807053,169.49158926759887,170.17932187878262,188.52883219570103,217.14050711952217,244.78553240658798,275.2648479286214,302.69947040169967,304.9246620576168,289.72549263954016,267.94311019970456,250.60924281293373,238.310416666079,225.73042148313752
51.0,169.52630950966343,172.293950933139,174.529804886359,174.9931434430274,172.76943750760327,167.76461877078418,167.66175584707784,181.69871912822987,207.6018587063444,228.8884674870289,233.9422303215807,225.88140311912633,212.44110581057816,198.93316689916924,187.58228722925327,181.689910269322,178.14848935706578,174.79978307426026,175.07799083079342,191.74339605066058,219.5931653684989,247.70119250092017,278.1549320274836,305.9807931267814,310.9990461434088,297.61716948261864,276.39415607144826,258.33645672775083,245.2441404955772,232.49149911273963
52.0,179.53819607932016,182.55480102657714,185.05615858660198,185.66222150591386,183.4079946144233,178.3181298864185,177.80811887967315,192.26450257029163,219.3684436145181,241.73660696439384,247.7355711388569,239.86026919264512,225.84936565609115,211.63295254639286,199.7857266604507,193.17084173991458,189.22170734867558,185.6886988091754,185.6563131777393,201.2121185720259,228.68483395428555,257.5091144029631,288.3393818412357,316.54860214774806,323.9122500335624,312.21768766287016,291.46476167415864,272.60123455107606,258.49046101677555,245.26034822883025
57.0,29.96818672959575,28.601597230390443,27.094125780447268,25.736589389994432,26.68836360617745,32.298166451843585,26.60691719490141,88.7765723923502,155.79801163525846,167.0013806092307,120.1216228992916,87.4625486526181,65.91957641427099,55.196169547631705,49.593702184806226,46.444382961758784,45.60927294061336,46.74639953616306,55.35213470220485,67.32728259019751,66.37458804311339,67.42208068123614,65.13175452008143,71.83533649957192,72.23575268980207,93.28119762676776,142.51857498500402,145.6783032571813,143.89052720471486,140.1716659703752
61.0,313.53334039173467,317.09753187552025,319.1358678340761,321.0898619872566,329.32155082322856,341.03394111795774,355.4717147908565,372.8835133699672,485.0676244694339,650.9423829315554,702.0024275200909,620.2210356856996,526.4049234144314,458.23011631351403,412.1363700335229,382.11402826793375,371.3879296925742,370.05914709360354,373.94756349260734,401.14701077487035,443.1224283387951,501.3180095041349,556.3586819506413,596.0849356438292,607.58382994466,584.0444827161888,574.1247385013228,581.3171712630283,574.4932717934322,557.0971156013184
62.0,354.0360732580669,357.49753234560137,361.1482284347268,363.31771549968147,368.8880185118372,378.93964701124975,391.6531119831421,410.8364999572018,501.74993838130837,649.496689834825,730.8926531885902,695.5278814828688,604.2247684407298,524.1689879513798,468.4369791675069,432.24468570207927,414.3168813906812,410.48861830796784,415.6910372602594,440.7819779746253,476.1035657460636,524.0319740525497,582.1536546915912,630.6254300703442,648.76464828019,637.2156272253904,621.8885221091323,621.3831083348947,618.8122772525844,605.206972432082
63.0,449.76780619984527,453.4478488638826,459.3828745250202,462.8388242490136,465.90311955318083,472.6278589386138,482.2330412611608,504.5245860861652,590.1250475381788,711.2322944149195,797.8707944982733,818.2681927414774,754.3210003396706,663.1911989037529,590.8352915495659,543.4615640286293,515.6016885848301,506.2847910380488,514.0773502883229,543.8839269898091,571.1042547827839,602.3958165959086,658.97106834409,719.6225173448779,745.2532804555552,747.1780234408434,733.7348276458507,722.1439085561292,718.0068886090265,710.0752106737218
71.0,16.607469135802464,15.869148148148149,13.939469135802465,12.048037037037108,9.988395061728447,18.090246913580167,47.64504938271607,99.19292592592623,100.35533333333322,86.46944444444449,69.35470370370363,57.12576543209875,49.52612345679012,42.25948148148147,35.816580246913624,32.30577777777772,29.68232098765446,28.71781481481473,27.058864197530976,28.177691358024664,47.8157037037038,65.21706172839491,81.5530617283951,84.45158024691362,95.17000000000004,338.29348148148136,327.8752962962957,264.28244444444493,214.79670370370368,185.78018518518508
72.0,17.4614105308642,16.508641415637893,14.671097872016489,12.593849234156446,10.731206946707877,20.160647044444325,50.868881406584364,101.8250251102883,106.15808854197529,91.35310038518517,73.62006543765425,60.36195163621397,52.17278548806586,44.81982189238685,38.33343947942394,34.55911274279833,31.613666001646237,30.720249573662446,29.44967073415647,31.161268894650146,51.04841199341575,69.12850817818918,84.68536778580254,89.4647201407408,104.72674659279836,339.8518142302468,359.9326831228389,290.1802776265435,231.75663988765442,199.35964893950612
73.0,20.785494336666687,18.906784827675065,17.106838710627745,14.312367967181144,13.170250847278874,30.50605567662005,71.45850639485597,125.89197134238688,129.58287112657422,107.46501987472195,86.3793747050153,70.28159115403798,60.892031660288204,53.24056455527274,46.790489314717256,42.735535723353976,38.729384956615476,38.52477635390922,38.612964719958896,43.41904421039071,69.15856505607015,89.35621532605957,101.60838240103416,110.25973659313276,145.64983495519033,410.05137751484517,483.98316006515364,378.3335883258027,287.8120419365897,246.7212957087655
74.0,68.5501887791171,66.7399451728531,65.89095703445696,64.85851640019807,64.71686352359602,64.68678174819891,102.65908040046958,217.83371631291257,259.3883029121821,175.03373840954973,140.16350728709344,128.80447990538778,124.81988755526363,120.66072194656886,118.15682526600011,111.34408256861315,99.06532130822302,91.0326104391235,91.92278532738337,95.80073723300276,98.91924222217571,164.42932491637944,223.00202914251625,219.231041699758,223.0514235268626,456.6192974207721,874.2391195585099,1265.1071627117144,1531.1691543387424,1312.0680763638766
76.0,85.65723128890356,79.61286782190925,78.10793146509974,73.40759459138233,76.56681491894614,121.30336102841952,199.79957781549493,299.70548359442915,359.0219876071065,296.4945626588583,217.1454970116152,180.52183302079942,168.43456154053825,163.16029779968892,160.29925111132016,155.3711472830179,140.87128853443932,134.90724385179894,137.88913865641982,157.17834048294486,197.64965620614632,240.2941864981041,284.64541085248266,329.55383576969916,436.4595069655752,782.8222664407989,1296.2260816550672,1482.9173566542547,1654.9996597249967,1658.1060408366877
77.0,152.91463567736892,137.62120208778566,124.6840399779725,113.73244411150915,104.24084868968365,181.71146578937947,367.58148875046766,574.2644538016842,664.080436202715,613.0463105188138,493.1633569616182,388.1818826500102,324.62605092643486,291.96070585211316,273.6235378569137,256.07891665180716,235.87016422657155,214.68060071846648,211.88201937937333,245.16091066599103,333.79395846443987,455.47206944328286,563.4754301952113,588.6505256944051,680.1102296679537,1287.2725884431648,1938.268286272031,2180.549403335916,2186.107698225841,2178.9159426001884
78.0,171.69480797825534,157.99017430566778,141.1504728644687,127.2317891373504,114.35800457470353,172.61744742006184,349.82197000556954,574.7850804525661,708.0470744467302,701.4239470648836,599.4603197141532,476.6323089761431,384.9697059519986,333.2172407738213,305.9966552252841,284.71737611689787,263.10842978153096,238.63534155795463,227.62415787066232,253.3905325261966,335.21683125953075,465.9293429576537,599.0238749041297,647.0268557475188,706.9473338789755,1180.1765028646041,1840.1497066877814,2225.1073250037416,2298.829358599484,2284.373748421988
81.0,320.2317873918216,289.43363144994044,249.72214509956086,215.1892273858112,178.5961537667998,319.8807634243673,716.9211009062082,1150.8458180985285,1324.8684721742395,1287.7156103668972,1149.7399687725522,946.9266130179162,746.8395336110381,612.5389320551184,540.0637306810797,485.1733784698252,440.57228881162064,387.5188569292311,360.94472816321803,420.43280399467176,598.0789941500051,885.7098889167322,1184.2123396458592,1216.6415911084987,1233.5847020129233,2074.21800604377,2907.277190999485,3254.6056033541445,3254.745731168457,3180.243972504858
89.0,26.304498321354238,23.054259495332502,19.450246647385022,18.79896622938933,15.189436793993726,14.891576457572276,22.522148236705643,33.478746220148345,41.52997479992619,41.66125644131885,36.74074265415521,32.807369730881106,30.85656763940034,26.82075990069353,23.803994251251225,21.83956038496229,20.191680736847868,18.294014629514717,16.17343239935887,14.836195182432954,19.131810663680092,27.423181109011622,48.22279017592536,58.554315028536756,62.01292207347728,249.7578634937004,516.4024197965692,594.0467038615191,496.7194,362.75284313697813
92.0,97.98716173466264,90.91335090469762,78.22975178241015,65.89176635728973,60.72898248480215,124.61839884351063,232.72556238650543,354.1664977843436,413.1689646573791,414.8543204494965,384.3734878299138,331.5702350236538,281.69531917375093,240.36837763684903,201.53812604944926,178.9417391469799,160.90524477788657,156.8549335414321,149.08798381139562,152.97906300226828,213.27466504840802,312.520466923423,449.0212488321937,578.1082209874035,640.5063802166705,1106.6540090084777,3305.5710355506667,3157.3600064328784,2792.191178080541,1861.090965756653
93.0,7.027183302469389,4.840598617284117,6.823244864197497,5.0348959629627705,5.7212704999998465,4.549332537037115,94.56536385185163,97.75306750000044,72.13027148148115,55.23259948148168,42.269778018518466,32.670002851851784,27.015690981481534,21.959990555555567,18.02677745679029,14.060142623456686,13.102781049382573,11.830077654320846,11.622803160493893,12.785114425926054,54.25341859259282,115.70925157407343,82.08563346296356,69.32465955555517,70.68968927777811,142.45633070370312,270.7284549444446,178.33578094444462,148.75694125925938,121.20354074074082
94.0,146.0339579968976,151.3781868725588,141.15622338543668,136.13748906090134,145.30279816265502,180.94243762091668,327.38881712102403,556.2335488874672,692.5720230507193,708.4769828911212,662.4778316192027,590.9090990613395,508.3792411421479,437.04724338835337,378.7992276696575,324.7157099019731,287.70843239394435,262.66669395736403,255.17749099392074,259.6110982724382,318.4233301759001,479.18911306258866,681.4165993208877,833.4558567761247,1017.3017722302973,1938.782277448844,4215.116296920445,5191.451425514491,4284.860218023556,3359.8597185656545
97.0,11.994245296296244,11.809117376543314,12.4491922345679,12.313851506172844,12.92141325925926,25.21641351543201,39.94572440740746,65.87914909876547,67.1553206913977,59.374697361124326,46.151989771605336,41.106214203703814,35.250733904320384,34.452093444444905,30.00908085185193,31.364471938270782,29.314909796296615,27.731812712962675,24.93109612033092,24.00643111109804,36.118913157407455,66.7694274568298,93.29205912964338,85.79526190432088,79.86769870675019,78.5207401265298,86.69545258645994,112.03517699383976,125.74892355864165,132.93202506944442
98.0,6.4701,6.469099999999999,6.4682,6.467300000000002,6.4663,6.4654,10.4645,23.4635,23.79107222227486,21.65868333333353,19.52639444444484,18.4598,17.92595277777684,18.99074722222316,18.456,17.92215277777684,17.388405555556474,15.99133888888809,13.91735277772536,11.4483,9.4474,30.768580555608448,35.91265277777832,29.04933333333309,32.04643333328013,35.4387,39.628491666720095,51.82467499999901,56.83735833333315,55.03344166666685
99.0,57.34585559414061,57.008165547842395,56.759269521605006,56.51214440585949,56.40636778549103,56.16459999999997,56.86954216821079,57.48495385802651,60.41754390432486,62.59913506944734,64.32725671296497,63.05571168981572,62.28939826388599,60.763989429008454,60.28611107252609,59.89629116512253,59.109155594140596,59.03348070987418,57.97299413580382,58.734585300926454,58.45970694444399,58.06978530092647,56.95570868054593,56.795206944443976,56.40595196759302,57.464406944443986,56.910006712967174,56.30734097221578,55.63940057870989,55.46778368055632
101.0,5.22,5.22,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.22,7.249459800146681,6.190540199853317,5.2189999999999985,6.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,5.2189999999999985,7.309354602126879,9.368627841950863,16.12239365603227,9.244401585991934,12.255493215988267,71.95443974605794,171.20545717592591,130.54446959800146,67.10908370003666
102.0,99.28267597777756,93.5245127079335,66.94845766825297,61.59187371852001,46.690172743918154,81.14273259832997,112.10095184444364,177.92957075185123,211.51181304452808,221.69186637407367,192.23629551692943,153.13761652486696,121.24526278941538,102.69785089153385,90.72449271692983,80.56150103968194,75.90556402116677,65.07779016561099,67.65097139312444,79.68563155185184,117.10275599629615,174.64868282327976,241.39460931957427,293.3933393037052,288.3029628063512,246.23813104709308,206.12565405934086,192.13397507777603,190.16910462804051,183.73824449749324
103.0,105.81114115020252,99.04928115239207,78.82774029743544,65.78241293744665,53.692847789061965,72.01407654494547,105.3616229021693,161.34222676244528,207.5588614354073,226.37810525318818,209.81060619383462,172.6550241381966,137.02843735236127,113.07873112620882,98.33814196795521,87.15671097149162,80.3833694129988,71.32938294118192,69.26923767539078,78.4142113708343,108.27076112777769,160.86191612820915,226.8535958745426,285.99871858013904,300.86594219759013,270.2791261078457,227.9796542629381,204.2469994850199,197.96429095283105,192.869396411418
110.0,12.5907777777778,12.761370370370402,13.913777777777801,14.294246913580249,13.90211111111108,31.26422222222219,49.79174074074081,38.22066666666657,27.805999999999997,20.85255555555562,18.145271604938273,16.980864197530874,16.587728395061763,16.96619753086421,16.959197530864156,17.337333333333326,16.171592592592592,16.162592592592592,15.48725925925926,15.303333333333432,41.61288888888893,45.09111111111112,34.670444444444385,27.721999999999998,24.24477777777781,31.18622222222219,27.711,24.23177777777781,34.64744444444438,37.12066666666673
111.0,32.70911049382743,29.589162345679355,38.58135030864232,47.638335185185525,62.06557376543185,125.23666574074068,196.4149330246907,237.9290003086421,184.8835567901233,133.6181348765439,97.54957098765423,80.38501882715991,68.99113950617232,66.80861481481514,62.565787345679254,63.336149074074704,59.213094135802486,56.639980555555724,52.23816234567828,63.000738888888904,132.1686783950617,199.90566419753125,219.26404999999932,163.9975283950617,127.19342438271606,109.55077746913643,113.0866509259263,126.61507438271612,140.96719845678967,162.00586944444368
112.0,33.81485995318955,30.15998701851886,38.38772983101886,47.34480907227401,61.396446638631495,123.4360636661522,198.7191702875508,241.13856773816875,192.0966200177468,139.35753885982572,101.14227412422836,82.4707745136311,70.65077937679987,67.75176712448591,63.44447568544264,63.79934225823105,59.85220813014409,57.12759773868329,52.79876152340466,62.73263747427984,129.4936132273662,199.01243428137897,221.52887358384717,170.06309898199584,131.1211975722737,111.84797921399236,114.47659622479459,127.49948329732523,143.4641278842589,164.40555691409392
