data_arquivo,data_dado,posto,ena
2020-09-11,2020-09-02,155.0,11.178421311213498
2020-09-11,2020-09-03,155.0,10.947670308846432
2020-09-11,2020-09-04,155.0,10.7044090548866
2020-09-11,2020-09-05,155.0,10.468224596252846
2020-09-11,2020-09-06,155.0,10.201147405729449
2020-09-11,2020-09-07,155.0,10.055492494869373
2020-09-11,2020-09-08,155.0,9.915535214844411
2020-09-11,2020-09-09,155.0,9.74221383205507
2020-09-11,2020-09-10,155.0,9.548698524113867
2020-09-11,2020-08-12,156.0,81.10838711465142
2020-09-11,2020-08-13,156.0,79.1065156566508
2020-09-11,2020-08-14,156.0,78.06487229485778
2020-09-11,2020-08-15,156.0,77.58196607308106
2020-09-11,2020-08-16,156.0,76.54115438195319
2020-09-11,2020-08-17,156.0,75.6819685768962
2020-09-11,2020-08-18,156.0,75.07251122030665
2020-09-11,2020-08-19,156.0,74.22010852786617
2020-09-11,2020-08-20,156.0,73.46000300533456
2020-09-11,2020-08-21,156.0,72.02936148469159
2020-09-11,2020-08-22,156.0,71.3566322805036
2020-09-11,2020-08-23,156.0,71.40677964886376
2020-09-11,2020-08-24,156.0,71.23790256522487
2020-09-11,2020-08-25,156.0,71.71376731665798
2020-09-11,2020-08-26,156.0,71.96505688713157
2020-09-11,2020-08-27,156.0,72.9809165176891
2020-09-11,2020-08-28,156.0,74.43041408941534
2020-09-11,2020-08-29,156.0,73.94922819565477
2020-09-11,2020-08-30,156.0,72.0005250471597
2020-09-11,2020-08-31,156.0,70.59917976534723
2020-09-11,2020-09-01,156.0,69.52678128630238
2020-09-11,2020-09-02,156.0,68.54238716488452
2020-09-11,2020-09-03,156.0,70.78933403550495
2020-09-11,2020-09-04,156.0,71.33394991883239
2020-09-11,2020-09-05,156.0,69.82129401758965
2020-09-11,2020-09-06,156.0,68.20559154984835
2020-09-11,2020-09-07,156.0,66.60548751633578
2020-09-11,2020-09-08,156.0,65.23167280334002
2020-09-11,2020-09-09,156.0,64.49383513564807
2020-09-11,2020-09-10,156.0,64.22403854331174
2020-09-11,2020-08-12,158.0,46.09650167283935
2020-09-11,2020-08-13,158.0,45.92246214197542
2020-09-11,2020-08-14,158.0,45.568019734568175
2020-09-11,2020-08-15,158.0,45.342512085802774
2020-09-11,2020-08-16,158.0,44.91910438641994
2020-09-11,2020-08-17,158.0,44.31756961851802
2020-09-11,2020-08-18,158.0,44.00878928271598
2020-09-11,2020-08-19,158.0,43.6483057499996
2020-09-11,2020-08-20,158.0,43.450438124074566
2020-09-11,2020-08-21,158.0,43.014998837654296
2020-09-11,2020-08-22,158.0,42.67636752037031
2020-09-11,2020-08-23,158.0,42.33828336975297
2020-09-11,2020-08-24,158.0,41.955149163580046
2020-09-11,2020-08-25,158.0,41.593921889506156
2020-09-11,2020-08-26,158.0,41.4551219185184
2020-09-11,2020-08-27,158.0,41.349745724691466
2020-09-11,2020-08-28,158.0,41.018369432099036
2020-09-11,2020-08-29,158.0,40.51692563333295
2020-09-11,2020-08-30,158.0,40.225735692593354
2020-09-11,2020-08-31,158.0,39.88552367160444
2020-09-11,2020-09-01,158.0,39.40797281728461
2020-09-11,2020-09-02,158.0,38.914331209875186
2020-09-11,2020-09-03,158.0,38.619169244444926
2020-09-11,2020-09-04,158.0,38.324007279012115
2020-09-11,2020-09-05,158.0,38.027805696914456
2020-09-11,2020-09-06,158.0,37.93728406481493
2020-09-11,2020-09-07,158.0,37.74742128456845
2020-09-11,2020-09-08,158.0,37.339705109258965
2020-09-11,2020-09-09,158.0,37.04344881049366
2020-09-11,2020-09-10,158.0,36.975389383332455
2020-09-11,2020-08-12,161.0,0.0
2020-09-11,2020-08-13,161.0,0.0
2020-09-11,2020-08-14,161.0,0.0
2020-09-11,2020-08-15,161.0,0.0
2020-09-11,2020-08-16,161.0,0.0
2020-09-11,2020-08-17,161.0,0.0
2020-09-11,2020-08-18,161.0,0.0
2020-09-11,2020-08-19,161.0,0.0
2020-09-11,2020-08-20,161.0,0.0
2020-09-11,2020-08-21,161.0,0.0
2020-09-11,2020-08-22,161.0,0.0
2020-09-11,2020-08-23,161.0,0.0
2020-09-11,2020-08-24,161.0,0.0
2020-09-11,2020-08-25,161.0,0.0
2020-09-11,2020-08-26,161.0,0.0
2020-09-11,2020-08-27,161.0,0.0
2020-09-11,2020-08-28,161.0,0.0
2020-09-11,2020-08-29,161.0,0.0
2020-09-11,2020-08-30,161.0,0.0
2020-09-11,2020-08-31,161.0,0.0
2020-09-11,2020-09-01,161.0,0.0
2020-09-11,2020-09-02,161.0,0.0
2020-09-11,2020-09-03,161.0,0.0
2020-09-11,2020-09-04,161.0,0.0
2020-09-11,2020-09-05,161.0,0.0
2020-09-11,2020-09-06,161.0,0.0
2020-09-11,2020-09-07,161.0,0.0
2020-09-11,2020-09-08,161.0,0.0
2020-09-11,2020-09-09,161.0,0.0
2020-09-11,2020-09-10,161.0,0.0
2020-09-11,2020-08-12,169.0,191.1747
2020-09-11,2020-08-13,169.0,189.9632
2020-09-11,2020-08-14,169.0,189.4786
2020-09-11,2020-08-15,169.0,189.7209
2020-09-11,2020-08-16,169.0,189.7209
2020-09-11,2020-08-17,169.0,188.7517
2020-09-11,2020-08-18,169.0,188.99400000000003
2020-09-11,2020-08-19,169.0,188.7517
2020-09-11,2020-08-20,169.0,188.2671
2020-09-11,2020-08-21,169.0,187.7825
2020-09-11,2020-08-22,169.0,187.0556
2020-09-11,2020-08-23,169.0,186.3287
2020-09-11,2020-08-24,169.0,184.6326
2020-09-11,2020-08-25,169.0,182.9365
2020-09-11,2020-08-26,169.0,181.4827
2020-09-11,2020-08-27,169.0,180.0289
2020-09-11,2020-08-28,169.0,178.3328
2020-09-11,2020-08-29,169.0,176.3944
2020-09-11,2020-08-30,169.0,175.9098
2020-09-11,2020-08-31,169.0,174.9406
2020-09-11,2020-09-01,169.0,173.9714
2020-09-11,2020-09-02,169.0,172.7599
2020-09-11,2020-09-03,169.0,171.3061
2020-09-11,2020-09-04,169.0,170.0946
2020-09-11,2020-09-05,169.0,169.3677
2020-09-11,2020-09-06,169.0,169.12539999999996
2020-09-11,2020-09-07,169.0,168.88309999999996
2020-09-11,2020-09-08,169.0,169.12539999999996
2020-09-11,2020-09-09,169.0,169.61
2020-09-11,2020-09-10,169.0,170.3369
2020-09-11,2020-08-12,172.0,352.2791
2020-09-11,2020-08-13,172.0,350.0746000000001
2020-09-11,2020-08-14,172.0,347.8701000000001
2020-09-11,2020-08-15,172.0,345.6656
2020-09-11,2020-08-16,172.0,344.7838
2020-09-11,2020-08-17,172.0,345.2247
2020-09-11,2020-08-18,172.0,345.2247
2020-09-11,2020-08-19,172.0,343.4611
2020-09-11,2020-08-20,172.0,343.902
2020-09-11,2020-08-21,172.0,343.4611
2020-09-11,2020-08-22,172.0,342.5793
2020-09-11,2020-08-23,172.0,341.6975
2020-09-11,2020-08-24,172.0,340.3748
2020-09-11,2020-08-25,172.0,339.0521
2020-09-11,2020-08-26,172.0,335.9658
2020-09-11,2020-08-27,172.0,332.8795
2020-09-11,2020-08-28,172.0,330.2341
2020-09-11,2020-08-29,172.0,327.5887
2020-09-11,2020-08-30,172.0,324.5024
2020-09-11,2020-08-31,172.0,320.9752000000001
2020-09-11,2020-09-01,172.0,320.0934000000001
2020-09-11,2020-09-02,172.0,318.3298000000001
2020-09-11,2020-09-03,172.0,316.5662000000001
2020-09-11,2020-09-04,172.0,314.3617
2020-09-11,2020-09-05,172.0,311.7163
2020-09-11,2020-09-06,172.0,309.5118
2020-09-11,2020-09-07,172.0,308.1891
2020-09-11,2020-09-08,172.0,307.7482
2020-09-11,2020-09-09,172.0,307.3073
2020-09-11,2020-09-10,172.0,307.7482
2020-09-11,2020-08-12,173.0,0.0
2020-09-11,2020-08-13,173.0,0.0
2020-09-11,2020-08-14,173.0,0.0
2020-09-11,2020-08-15,173.0,0.0
2020-09-11,2020-08-16,173.0,0.0
2020-09-11,2020-08-17,173.0,0.0
2020-09-11,2020-08-18,173.0,0.0
2020-09-11,2020-08-19,173.0,0.0
2020-09-11,2020-08-20,173.0,0.0
2020-09-11,2020-08-21,173.0,0.0
2020-09-11,2020-08-22,173.0,0.0
2020-09-11,2020-08-23,173.0,0.0
2020-09-11,2020-08-24,173.0,0.0
2020-09-11,2020-08-25,173.0,0.0
2020-09-11,2020-08-26,173.0,0.0
2020-09-11,2020-08-27,173.0,0.0
2020-09-11,2020-08-28,173.0,0.0
2020-09-11,2020-08-29,173.0,0.0
2020-09-11,2020-08-30,173.0,0.0
2020-09-11,2020-08-31,173.0,0.0
2020-09-11,2020-09-01,173.0,0.0
2020-09-11,2020-09-02,173.0,0.0
2020-09-11,2020-09-03,173.0,0.0
2020-09-11,2020-09-04,173.0,0.0
2020-09-11,2020-09-05,173.0,0.0
2020-09-11,2020-09-06,173.0,0.0
2020-09-11,2020-09-07,173.0,0.0
2020-09-11,2020-09-08,173.0,0.0
2020-09-11,2020-09-09,173.0,0.0
2020-09-11,2020-09-10,173.0,0.0
2020-09-11,2020-08-12,176.0,815.0599
2020-09-11,2020-08-13,176.0,809.9594
2020-09-11,2020-08-14,176.0,804.8589
2020-09-11,2020-08-15,176.0,799.7584
2020-09-11,2020-08-16,176.0,797.7182
2020-09-11,2020-08-17,176.0,798.7383
2020-09-11,2020-08-18,176.0,798.7383
2020-09-11,2020-08-19,176.0,794.6579
2020-09-11,2020-08-20,176.0,795.678
2020-09-11,2020-08-21,176.0,794.6579
2020-09-11,2020-08-22,176.0,792.6177
2020-09-11,2020-08-23,176.0,790.5775
2020-09-11,2020-08-24,176.0,787.5172
2020-09-11,2020-08-25,176.0,784.4569
2020-09-11,2020-08-26,176.0,777.3162
2020-09-11,2020-08-27,176.0,770.1755
2020-09-11,2020-08-28,176.0,764.0549
2020-09-11,2020-08-29,176.0,757.9343
2020-09-11,2020-08-30,176.0,750.7936
2020-09-11,2020-08-31,176.0,742.6328
2020-09-11,2020-09-01,176.0,740.5926000000002
2020-09-11,2020-09-02,176.0,736.5122
2020-09-11,2020-09-03,176.0,732.4318
2020-09-11,2020-09-04,176.0,727.3313
2020-09-11,2020-09-05,176.0,721.2107
2020-09-11,2020-09-06,176.0,716.1102
2020-09-11,2020-09-07,176.0,713.0499
2020-09-11,2020-09-08,176.0,712.0298
2020-09-11,2020-09-09,176.0,711.0097
2020-09-11,2020-09-10,176.0,712.0298
2020-09-11,2020-08-12,178.0,864.155
2020-09-11,2020-08-13,178.0,860.9224999999999
2020-09-11,2020-08-14,178.0,855.535
2020-09-11,2020-08-15,178.0,850.1474999999998
2020-09-11,2020-08-16,178.0,844.7599999999999
2020-09-11,2020-08-17,178.0,842.6049999999998
2020-09-11,2020-08-18,178.0,843.6824999999999
2020-09-11,2020-08-19,178.0,843.6824999999999
2020-09-11,2020-08-20,178.0,839.3725
2020-09-11,2020-08-21,178.0,840.4499999999998
2020-09-11,2020-08-22,178.0,839.3725
2020-09-11,2020-08-23,178.0,837.2175
2020-09-11,2020-08-24,178.0,835.0624999999999
2020-09-11,2020-08-25,178.0,831.8299999999998
2020-09-11,2020-08-26,178.0,828.5975
2020-09-11,2020-08-27,178.0,821.055
2020-09-11,2020-08-28,178.0,813.5124999999998
2020-09-11,2020-08-29,178.0,807.0474999999999
2020-09-11,2020-08-30,178.0,800.5825
2020-09-11,2020-08-31,178.0,793.04
2020-09-11,2020-09-01,178.0,784.42
2020-09-11,2020-09-02,178.0,782.2649999999999
2020-09-11,2020-09-03,178.0,777.9549999999998
2020-09-11,2020-09-04,178.0,773.645
2020-09-11,2020-09-05,178.0,768.2574999999998
2020-09-11,2020-09-06,178.0,761.7924999999998
2020-09-11,2020-09-07,178.0,756.405
2020-09-11,2020-09-08,178.0,753.1724999999999
2020-09-11,2020-09-09,178.0,752.0949999999998
2020-09-11,2020-09-10,178.0,751.0174999999998
2020-09-11,2020-08-12,183.0,28.686535010998263
2020-09-11,2020-08-13,183.0,28.72053806454648
2020-09-11,2020-08-14,183.0,28.457452746391297
2020-09-11,2020-08-15,183.0,27.951437429809626
2020-09-11,2020-08-16,183.0,27.550160635618035
2020-09-11,2020-08-17,183.0,27.09610365227253
2020-09-11,2020-08-18,183.0,26.545979081103397
2020-09-11,2020-08-19,183.0,26.03710635442766
2020-09-11,2020-08-20,183.0,25.929637809089012
2020-09-11,2020-08-21,183.0,26.455010681019072
2020-09-11,2020-08-22,183.0,28.139025053768147
2020-09-11,2020-08-23,183.0,30.21073264758252
2020-09-11,2020-08-24,183.0,31.540457664547905
2020-09-11,2020-08-25,183.0,30.902566208117772
2020-09-11,2020-08-26,183.0,29.133675815692293
2020-09-11,2020-08-27,183.0,27.442176907535057
2020-09-11,2020-08-28,183.0,26.778886870885874
2020-09-11,2020-08-29,183.0,26.745838407956228
2020-09-11,2020-08-30,183.0,26.65550421336593
2020-09-11,2020-08-31,183.0,26.129264417736543
2020-09-11,2020-09-01,183.0,25.547632100360122
2020-09-11,2020-09-02,183.0,24.997092383315373
2020-09-11,2020-09-03,183.0,24.627643598792723
2020-09-11,2020-09-04,183.0,24.24841041027285
2020-09-11,2020-09-05,183.0,23.9776489754992
2020-09-11,2020-09-06,183.0,23.712143561647164
2020-09-11,2020-09-07,183.0,23.355469708122715
2020-09-11,2020-09-08,183.0,22.940857906292656
2020-09-11,2020-09-09,183.0,22.54742068220901
2020-09-11,2020-09-10,183.0,22.35384378334645
2020-09-11,2020-08-12,188.0,23.05600777713583
2020-09-11,2020-08-13,188.0,23.06605388693825
2020-09-11,2020-08-14,188.0,23.20479654429635
2020-09-11,2020-08-15,188.0,22.225507742493587
2020-09-11,2020-08-16,188.0,20.735803275778263
2020-09-11,2020-08-17,188.0,19.359020279160518
2020-09-11,2020-08-18,188.0,19.49403848886417
2020-09-11,2020-08-19,188.0,18.779339433209802
2020-09-11,2020-08-20,188.0,19.17376939925901
2020-09-11,2020-08-21,188.0,20.391481006765435
2020-09-11,2020-08-22,188.0,23.254063191407308
2020-09-11,2020-08-23,188.0,25.62612253933333
2020-09-11,2020-08-24,188.0,27.472509774666662
2020-09-11,2020-08-25,188.0,28.038516753851965
2020-09-11,2020-08-26,188.0,28.015593635852227
2020-09-11,2020-08-27,188.0,27.204637847975132
2020-09-11,2020-08-28,188.0,27.16485837837032
2020-09-11,2020-08-29,188.0,25.840473251728174
2020-09-11,2020-08-30,188.0,24.733087137185393
2020-09-11,2020-08-31,188.0,24.00463749856791
2020-09-11,2020-09-01,188.0,22.77188226896273
2020-09-11,2020-09-02,188.0,21.21653012577769
2020-09-11,2020-09-03,188.0,20.59649320138289
2020-09-11,2020-09-04,188.0,21.567743064864526
2020-09-11,2020-09-05,188.0,22.400251508345903
2020-09-11,2020-09-06,188.0,21.17204710478992
2020-09-11,2020-09-07,188.0,19.13484282286389
2020-09-11,2020-09-08,188.0,18.25864468165409
2020-09-11,2020-09-09,188.0,19.340059181555354
2020-09-11,2020-09-10,188.0,20.315166950592662
2020-09-11,2020-08-12,190.0,75.00198698172841
2020-09-11,2020-08-13,190.0,77.51172871827158
2020-09-11,2020-08-14,190.0,77.85602174987656
2020-09-11,2020-08-15,190.0,79.38668616864199
2020-09-11,2020-08-16,190.0,79.08866017123457
2020-09-11,2020-08-17,190.0,76.62490349185184
2020-09-11,2020-08-18,190.0,72.23766325444444
2020-09-11,2020-08-19,190.0,73.19971353308642
2020-09-11,2020-08-20,190.0,74.3252374397531
2020-09-11,2020-08-21,190.0,75.79634607481482
2020-09-11,2020-08-22,190.0,73.24574093333334
2020-09-11,2020-08-23,190.0,72.99528064654321
2020-09-11,2020-08-24,190.0,73.86961094
2020-09-11,2020-08-25,190.0,75.2831967248148
2020-09-11,2020-08-26,190.0,77.29042792814816
2020-09-11,2020-08-27,190.0,76.53793684135805
2020-09-11,2020-08-28,190.0,75.1211850965432
2020-09-11,2020-08-29,190.0,74.56575687271605
2020-09-11,2020-08-30,190.0,72.98726523987655
2020-09-11,2020-08-31,190.0,72.98912461320988
2020-09-11,2020-09-01,190.0,72.99161215320987
2020-09-11,2020-09-02,190.0,72.02010959481483
2020-09-11,2020-09-03,190.0,73.47594540432098
2020-09-11,2020-09-04,190.0,72.14910990148147
2020-09-11,2020-09-05,190.0,74.70646620604937
2020-09-11,2020-09-06,190.0,73.38377660320988
2020-09-11,2020-09-07,190.0,70.97622920777778
2020-09-11,2020-09-08,190.0,65.8938504308642
2020-09-11,2020-09-09,190.0,64.29102780913583
2020-09-11,2020-09-10,190.0,64.08678197666667
2020-09-11,2020-08-12,191.0,86.7872977264922
2020-09-11,2020-08-13,191.0,85.41469377661913
2020-09-11,2020-08-14,191.0,84.45764330080758
2020-09-11,2020-08-15,191.0,83.77758850869779
2020-09-11,2020-08-16,191.0,82.94595691407241
2020-09-11,2020-08-17,191.0,82.46727279632864
2020-09-11,2020-08-18,191.0,81.93564615297345
2020-09-11,2020-08-19,191.0,81.53461233687023
2020-09-11,2020-08-20,191.0,81.27871049134137
2020-09-11,2020-08-21,191.0,80.47120077561766
2020-09-11,2020-08-22,191.0,79.04320425717715
2020-09-11,2020-08-23,191.0,77.78552121938706
2020-09-11,2020-08-24,191.0,76.87261635572723
2020-09-11,2020-08-25,191.0,76.27695471413355
2020-09-11,2020-08-26,191.0,75.77247068690727
2020-09-11,2020-08-27,191.0,75.45394143899527
2020-09-11,2020-08-28,191.0,75.07693689127794
2020-09-11,2020-08-29,191.0,74.44964495026788
2020-09-11,2020-08-30,191.0,74.00549810289414
2020-09-11,2020-08-31,191.0,73.31855610124853
2020-09-11,2020-09-01,191.0,72.56392318237657
2020-09-11,2020-09-02,191.0,71.8707668799384
2020-09-11,2020-09-03,191.0,71.04107603759353
2020-09-11,2020-09-04,191.0,70.55033154760598
2020-09-11,2020-09-05,191.0,69.89014664007975
2020-09-11,2020-09-06,191.0,68.829954199163
2020-09-11,2020-09-07,191.0,68.21954133379563
2020-09-11,2020-09-08,191.0,67.94085184720294
2020-09-11,2020-09-09,191.0,67.68170511842956
2020-09-11,2020-09-10,191.0,67.07842486564634
2020-09-11,2020-08-12,196.0,31.12597280111111
2020-09-11,2020-08-13,196.0,30.54193053444443
2020-09-11,2020-08-14,196.0,30.7370049
2020-09-11,2020-08-15,196.0,30.543448744444486
2020-09-11,2020-08-16,196.0,29.051285730000004
2020-09-11,2020-08-17,196.0,27.36387966
2020-09-11,2020-08-18,196.0,29.24534795555553
2020-09-11,2020-08-19,196.0,28.462182763333388
2020-09-11,2020-08-20,196.0,26.259335026666612
2020-09-11,2020-08-21,196.0,27.555242845555586
2020-09-11,2020-08-22,196.0,38.97238197444441
2020-09-11,2020-08-23,196.0,57.4028203488889
2020-09-11,2020-08-24,196.0,53.8879392788889
2020-09-11,2020-08-25,196.0,39.361349875555604
2020-09-11,2020-08-26,196.0,32.22275769444441
2020-09-11,2020-08-27,196.0,30.339939878888888
2020-09-11,2020-08-28,196.0,32.48542052
2020-09-11,2020-08-29,196.0,30.92297000555559
2020-09-11,2020-08-30,196.0,30.141491713333306
2020-09-11,2020-08-31,196.0,30.53130306444441
2020-09-11,2020-09-01,196.0,28.843896994444485
2020-09-11,2020-09-02,196.0,29.038633980000004
2020-09-11,2020-09-03,196.0,28.64764179888891
2020-09-11,2020-09-04,196.0,27.35055315
2020-09-11,2020-09-05,196.0,27.7405331911111
2020-09-11,2020-09-06,196.0,25.85788406555551
2020-09-11,2020-09-07,196.0,25.66213494
2020-09-11,2020-09-08,196.0,25.66162887
2020-09-11,2020-09-09,196.0,25.075224943333378
2020-09-11,2020-09-10,196.0,24.56096410666662
2020-09-11,2020-08-12,197.0,16.996656167037035
2020-09-11,2020-08-13,197.0,17.802421191481475
2020-09-11,2020-08-14,197.0,17.53487622
2020-09-11,2020-08-15,197.0,16.51045004074074
2020-09-11,2020-08-16,197.0,16.37557622
2020-09-11,2020-08-17,197.0,16.240586469259263
2020-09-11,2020-08-18,197.0,16.37406913
2020-09-11,2020-08-19,197.0,16.507435860740742
2020-09-11,2020-08-20,197.0,15.835849077037047
2020-09-11,2020-08-21,197.0,16.640107011481472
2020-09-11,2020-08-22,197.0,18.33542439444444
2020-09-11,2020-08-23,197.0,19.84814344
2020-09-11,2020-08-24,197.0,20.335856656296293
2020-09-11,2020-08-25,197.0,18.016445146296295
2020-09-11,2020-08-26,197.0,17.929875492222227
2020-09-11,2020-08-27,197.0,18.33171463444444
2020-09-11,2020-08-28,197.0,18.148420717037034
2020-09-11,2020-08-29,197.0,17.793494581481486
2020-09-11,2020-08-30,197.0,18.281091867777775
2020-09-11,2020-08-31,197.0,17.52363101
2020-09-11,2020-09-01,197.0,17.387481959259258
2020-09-11,2020-09-02,197.0,17.52096462
2020-09-11,2020-09-03,197.0,17.38597486925926
2020-09-11,2020-09-04,197.0,17.251101048518514
2020-09-11,2020-09-05,197.0,16.8478707462963
2020-09-11,2020-09-06,197.0,16.71288099555555
2020-09-11,2020-09-07,197.0,15.687063656296294
2020-09-11,2020-09-08,197.0,14.661130387037034
2020-09-11,2020-09-09,197.0,13.549438973703706
2020-09-11,2020-09-10,197.0,14.171214500740753
2020-09-11,2020-08-12,198.0,24.739801718904317
2020-09-11,2020-08-13,198.0,24.587447834722234
2020-09-11,2020-08-14,198.0,24.5107735996142
2020-09-11,2020-08-15,198.0,23.73615848364197
2020-09-11,2020-08-16,198.0,23.776737151543212
2020-09-11,2020-08-17,198.0,23.025886615663577
2020-09-11,2020-08-18,198.0,23.07312397901234
2020-09-11,2020-08-19,198.0,23.154849096836426
2020-09-11,2020-08-20,198.0,23.559230750308647
2020-09-11,2020-08-21,198.0,24.870667347916665
2020-09-11,2020-08-22,198.0,27.09672990632715
2020-09-11,2020-08-23,198.0,28.58190116828704
2020-09-11,2020-08-24,198.0,29.104203020679012
2020-09-11,2020-08-25,198.0,27.16568186365741
2020-09-11,2020-08-26,198.0,26.057704950154317
2020-09-11,2020-08-27,198.0,23.764560189814812
2020-09-11,2020-08-28,198.0,23.248234478163575
2020-09-11,2020-08-29,198.0,22.62239483750001
2020-09-11,2020-08-30,198.0,23.90922939035493
2020-09-11,2020-08-31,198.0,22.933985428703703
2020-09-11,2020-09-01,198.0,22.241723142052468
2020-09-11,2020-09-02,198.0,21.888568142592593
2020-09-11,2020-09-03,198.0,22.316656879243823
2020-09-11,2020-09-04,198.0,22.23256731141975
2020-09-11,2020-09-05,198.0,22.467213542592603
2020-09-11,2020-09-06,198.0,22.298795684182085
2020-09-11,2020-09-07,198.0,22.684404153086422
2020-09-11,2020-09-08,198.0,22.42780593202161
2020-09-11,2020-09-09,198.0,22.089450859259266
2020-09-11,2020-09-10,198.0,22.394484922608033
2020-09-11,2020-08-12,201.0,0.0
2020-09-11,2020-08-13,201.0,0.0
2020-09-11,2020-08-14,201.0,0.0
2020-09-11,2020-08-15,201.0,0.0
2020-09-11,2020-08-16,201.0,0.0
2020-09-11,2020-08-17,201.0,0.0
2020-09-11,2020-08-18,201.0,0.0
2020-09-11,2020-08-19,201.0,0.0
2020-09-11,2020-08-20,201.0,0.0
2020-09-11,2020-08-21,201.0,0.0
2020-09-11,2020-08-22,201.0,0.0
2020-09-11,2020-08-23,201.0,0.0
2020-09-11,2020-08-24,201.0,0.0
2020-09-11,2020-08-25,201.0,0.0
2020-09-11,2020-08-26,201.0,0.0
2020-09-11,2020-08-27,201.0,0.0
2020-09-11,2020-08-28,201.0,0.0
2020-09-11,2020-08-29,201.0,0.0
2020-09-11,2020-08-30,201.0,0.0
2020-09-11,2020-08-31,201.0,0.0
2020-09-11,2020-09-01,201.0,0.0
2020-09-11,2020-09-02,201.0,0.0
2020-09-11,2020-09-03,201.0,0.0
2020-09-11,2020-09-04,201.0,0.0
2020-09-11,2020-09-05,201.0,0.0
2020-09-11,2020-09-06,201.0,0.0
2020-09-11,2020-09-07,201.0,0.0
2020-09-11,2020-09-08,201.0,0.0
2020-09-11,2020-09-09,201.0,0.0
2020-09-11,2020-09-10,201.0,0.0
2020-09-11,2020-08-12,202.0,0.0
2020-09-11,2020-08-13,202.0,0.0
2020-09-11,2020-08-14,202.0,0.0
2020-09-11,2020-08-15,202.0,0.0
2020-09-11,2020-08-16,202.0,0.0
2020-09-11,2020-08-17,202.0,0.0
2020-09-11,2020-08-18,202.0,0.0
2020-09-11,2020-08-19,202.0,0.0
2020-09-11,2020-08-20,202.0,0.0
2020-09-11,2020-08-21,202.0,0.0
2020-09-11,2020-08-22,202.0,0.0
2020-09-11,2020-08-23,202.0,0.0
2020-09-11,2020-08-24,202.0,0.0
2020-09-11,2020-08-25,202.0,0.0
2020-09-11,2020-08-26,202.0,0.0
2020-09-11,2020-08-27,202.0,0.0
2020-09-11,2020-08-28,202.0,0.0
2020-09-11,2020-08-29,202.0,0.0
2020-09-11,2020-08-30,202.0,0.0
2020-09-11,2020-08-31,202.0,0.0
2020-09-11,2020-09-01,202.0,0.0
2020-09-11,2020-09-02,202.0,0.0
2020-09-11,2020-09-03,202.0,0.0
2020-09-11,2020-09-04,202.0,0.0
2020-09-11,2020-09-05,202.0,0.0
2020-09-11,2020-09-06,202.0,0.0
2020-09-11,2020-09-07,202.0,0.0
2020-09-11,2020-09-08,202.0,0.0
2020-09-11,2020-09-09,202.0,0.0
2020-09-11,2020-09-10,202.0,0.0
2020-09-11,2020-08-12,203.0,0.0
2020-09-11,2020-08-13,203.0,0.0
2020-09-11,2020-08-14,203.0,0.0
2020-09-11,2020-08-15,203.0,0.0
2020-09-11,2020-08-16,203.0,0.0
2020-09-11,2020-08-17,203.0,0.0
2020-09-11,2020-08-18,203.0,0.0
2020-09-11,2020-08-19,203.0,0.0
2020-09-11,2020-08-20,203.0,0.0
2020-09-11,2020-08-21,203.0,0.0
2020-09-11,2020-08-22,203.0,0.0
2020-09-11,2020-08-23,203.0,0.0
2020-09-11,2020-08-24,203.0,0.0
2020-09-11,2020-08-25,203.0,0.0
2020-09-11,2020-08-26,203.0,0.0
2020-09-11,2020-08-27,203.0,0.0
2020-09-11,2020-08-28,203.0,0.0
2020-09-11,2020-08-29,203.0,0.0
2020-09-11,2020-08-30,203.0,0.0
2020-09-11,2020-08-31,203.0,0.0
2020-09-11,2020-09-01,203.0,0.0
2020-09-11,2020-09-02,203.0,0.0
2020-09-11,2020-09-03,203.0,0.0
2020-09-11,2020-09-04,203.0,0.0
2020-09-11,2020-09-05,203.0,0.0
2020-09-11,2020-09-06,203.0,0.0
2020-09-11,2020-09-07,203.0,0.0
2020-09-11,2020-09-08,203.0,0.0
2020-09-11,2020-09-09,203.0,0.0
2020-09-11,2020-09-10,203.0,0.0
2020-09-11,2020-08-12,204.0,215.60589706891116
2020-09-11,2020-08-13,204.0,204.14476571842448
2020-09-11,2020-08-14,204.0,195.0795147086533
2020-09-11,2020-08-15,204.0,187.2270606142553
2020-09-11,2020-08-16,204.0,181.2898844067843
2020-09-11,2020-08-17,204.0,175.12612526650318
2020-09-11,2020-08-18,204.0,170.39069069379863
2020-09-11,2020-08-19,204.0,165.5578169313193
2020-09-11,2020-08-20,204.0,161.5907671008495
2020-09-11,2020-08-21,204.0,155.4553235314763
2020-09-11,2020-08-22,204.0,154.41840615197376
2020-09-11,2020-08-23,204.0,152.87690333083694
2020-09-11,2020-08-24,204.0,155.94304267949713
2020-09-11,2020-08-25,204.0,161.7183184745167
2020-09-11,2020-08-26,204.0,169.7461183707834
2020-09-11,2020-08-27,204.0,175.4099560697149
2020-09-11,2020-08-28,204.0,174.1069953633923
2020-09-11,2020-08-29,204.0,174.28550054592037
2020-09-11,2020-08-30,204.0,179.2067860566334
2020-09-11,2020-08-31,204.0,187.6263009559224
2020-09-11,2020-09-01,204.0,203.5850884135149
2020-09-11,2020-09-02,204.0,204.86335692028416
2020-09-11,2020-09-03,204.0,201.4589006618994
