,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-02,2019-11-03,2019-11-04,2019-11-05,2019-11-06
37,17.093822775379643,21.245872006335293,27.868230011674495,26.593918281779263,23.765440308891204,21.1254100419742,20.52341368914737,19.695368924321773,18.112229785623963,17.501997564179053,16.908297052054333,18.4252471973353,21.61666279780902,22.58058665460753,20.14400102331771,18.558688395869524,17.805535397168253,17.08990246027962,17.876771395996915,18.751349632613476,18.04249088027768,23.621088278494888,34.122087148975396,23.15260910093076,22.943509679330813,20.850125079613058,17.785562153520335,15.10938357553303,9.39010640920799,21.200891829736747
38,24.15437437446939,26.67027479761436,32.590388672358316,35.623673209040646,33.162345762803895,30.3450438163268,28.515690537885458,27.82023186869247,26.09149744142533,25.023208621039938,24.246486802250814,24.835226804156218,27.698793793536183,30.127303714079964,29.085460465929383,26.913907629886307,25.56253747321858,24.46367137475072,24.441982197473735,25.335197397517433,24.315761835284974,28.74840410539492,36.816983632872095,36.719149380361536,30.41612015860071,29.018901207791533,25.33793395874805,22.62816504371279,16.485059654142045,21.959360330928305
39,34.93790015480371,36.283891210943565,40.494098422031406,45.029510633900024,45.09138506515481,42.662395216841006,40.26718807984813,39.13948028146709,37.41939402990415,36.15758208565603,35.13884498584424,35.1916734141721,37.283290165016695,40.00148906486433,40.46583218339667,38.754742253242384,36.88043278307252,35.27046005552633,34.58639113310412,34.91642961470472,33.70348551541698,37.14082128805603,42.616656100253046,46.8893313249471,43.38292752948152,39.310645845149395,35.771855480674695,33.155084077157404,27.17608945157122,28.90701017348497
40,46.238858077930054,47.11926292241689,48.3925469706044,52.79144554262974,56.962987204803795,58.25910719063694,55.89760253756717,53.37133711808196,51.06314216377729,49.515257603297954,47.699472613198374,46.75117397590436,47.138392036253656,49.770774895264076,52.052670955420425,53.447366426040816,51.851454292723176,49.14445915532085,47.060665941207276,46.27714859116031,43.8792225037152,46.16695298078505,47.79278039952364,52.89866870828678,57.4009459084881,55.26510124303756,49.24345109982647,46.02776086918958,39.64686737517779,38.353796415375484
42,62.84210588559108,63.335674015448305,64.67179287118618,68.34729885563479,73.27886793747602,77.08937834370066,76.43467734813939,73.43688244538852,69.85368169043234,67.60194075462556,65.2448706530579,63.605782040872455,63.54688772278378,65.7859587872017,68.47040461598993,71.14910925498906,71.02474314319187,67.9516748810076,64.8157791207675,63.058200275381736,59.42286033227788,61.71053433707511,62.99351850402835,66.98740779160221,72.8248018721196,74.64143455790627,68.58149913596885,63.266961156042306,55.044642133196575,53.436419357746175
43,99.36481319146081,97.70390150475835,97.5991585655241,99.73611526817677,102.40443178304912,108.95665669924554,116.2456826466033,120.59333935039821,117.20061896645575,111.93966906452626,106.93153832893596,103.05372085823514,100.66519177471929,100.72545044288991,101.23492013692804,105.30748663167338,109.9179326678215,111.9718319468031,110.51884118266003,105.99359948998107,97.74028269504204,99.03746155330407,98.31799884408272,99.75509215151162,102.68164430606227,109.5565912809387,114.37284158098976,113.06281909272718,98.33592090680446,94.35689449870817
45,394.3826790902348,392.8168576653845,398.30627806633987,409.0735425744832,419.1276062642178,432.3545463656652,439.98447764399464,443.23643676061107,438.6482087877894,433.9761789755676,425.7577477708421,414.41457017665374,401.6166712069895,390.8485809450026,383.67351273724034,390.1331598394428,401.54109479277855,412.7933481161409,421.21133395508593,421.89321779215663,419.4699720599414,420.8356132938586,423.08348410699926,427.1759698130952,429.9090485982367,439.93461290810114,451.3781051327207,457.9931393927446,454.07281287476786,455.1761019449207
46,478.4643629921757,463.66101426092763,455.45400323456244,453.60012263343134,458.5405023470962,466.70509141243025,480.4281741878975,490.18970100889067,502.80604684681634,503.92563092689664,505.72766718284237,496.8032240534087,492.9953034669515,480.96415375181573,468.742236625511,450.6618536720269,444.59560584159993,444.6120014059653,454.04859264996327,464.7907589841917,468.7938966045003,469.2488221059532,471.19358741725915,468.7621670838083,475.79009918200114,479.45311251725747,479.32302832979684,485.73959049103905,497.2395201343955,506.91937911068794
47,16.134924139803406,17.642762328626226,19.18361496476289,19.842979063609306,20.208540148074537,19.699440565134434,18.129686202170344,17.21055245392113,17.381705165392614,17.16813321147588,16.933554610082854,16.891399835809906,17.45348655066769,17.782444888744337,17.563861949729173,17.103472916642943,17.29617020343408,17.370811060464796,16.69118666802398,16.387600783583036,16.881362015143583,16.91667440589411,16.50680908229677,15.916528932708887,15.632296563481939,15.13108756676937,14.769407673127727,14.638347958923658,14.330786479454112,14.3236662308558
48,12.990080743827177,14.204027562028532,15.444554011630922,15.97540205339309,16.26971195921346,15.859840513166414,14.596045546038233,13.85605932108414,13.993852813156087,13.821907974620943,13.633050875172158,13.59911244963023,14.051643353883005,14.316484721338167,14.140505584254687,13.769850559071807,13.924989392873835,13.985082068316022,13.43792264836549,13.19350841267376,13.591031091464686,13.619460776236204,13.28948193025638,12.814252748006353,12.536353887139141,12.13440825306737,11.844358283624842,11.7392546636329,11.492605072958588,11.48689497426449
49,57.895024893201075,63.30542092112315,68.83427875478469,71.20019634978749,72.51189561169416,70.68515426651949,65.0525918117744,61.75457375020838,62.368700622161604,61.60236583921731,60.76065540727555,60.60939645590069,62.626265210092775,63.80662720044085,63.02231209701291,61.37035301123508,62.06178571454131,62.32961060410388,59.89099541276732,58.80167437322339,60.5733789405833,60.700086182825416,59.22941530102126,57.111383405845004,54.42232320202209,52.67741272773047,51.418259282969174,50.961987608732855,49.89124217013331,49.866453715735545
50,17.3766681221758,19.000549558623387,20.659986234701414,21.370095003608913,21.763789674132006,21.215509780329167,19.52494710013197,18.535076806052448,18.719401432538522,18.489392978128713,18.236761204365664,18.19136219808839,18.79670711420566,19.150982090477722,18.915577005487805,18.41975642612149,18.62728369873835,18.70766891714653,17.97574062217264,17.648790763914935,18.180551866606365,18.218581899431793,17.77717333492732,17.141465216957705,16.643411242468574,16.109783479149435,15.724709719605215,15.58517291437889,15.25771800944114,15.250137215084463
51,15.21816157207734,16.64032662121117,18.093630285505608,18.715530289752806,19.060320733119802,18.580147436838406,17.09958419916384,16.232674273464244,16.394102340562913,16.192665229746186,15.971415038148166,15.931655435911328,16.461805213506015,16.772072624493262,16.565909245353087,16.13167883740001,16.31342734885748,16.383827222592842,15.74281808472061,15.456481502013837,15.92218794939524,15.955493942239185,15.568916561195973,15.012175258207249,14.627021289875984,14.15804383439972,13.819622702038728,13.69699112182765,13.409208179002981,13.402545816411932
52,18.514494590735964,20.24470799296677,22.01280479650223,22.76941157913357,23.188885427431288,22.604704095506833,20.803443153090218,19.748756024556236,19.945150251344785,19.700080813691237,19.43090667881696,19.382534939756546,20.02751791901249,20.40499086639827,20.15417142609858,19.625884451282158,19.84700063646104,19.932649489332558,19.152794435255373,18.804435858133843,19.37101674637558,19.41153699065264,18.941224936445135,18.26389056896562,17.816811171083483,17.24556138603674,16.833339014024922,16.683964533402225,16.33342328177263,16.325308023451367
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,89.04926500733659,92.19440079831512,94.88450944787704,94.75497948018919,90.76002097410615,83.89286831393383,80.53643965990642,84.44110004053583,93.63414429485142,96.74542812646123,113.94818180648872,148.09570234892863,122.49255353611287,116.66107139344217,117.32951254216243,112.23292031255352,105.43566022106552,103.68003329979364,95.15010715567391,92.29517854028715,91.04230305136633,86.52375389717722,80.42343923825977,82.7490665805365,91.3451480857573,84.30759504074194,74.00759844241635,70.51193202940333,72.1949001539441,84.8127184222911
61,142.94365221756325,140.68009845360862,146.06805419608264,146.93200322570715,146.64743296592206,148.47988048252606,142.9790058489785,138.67806494402222,141.0213157721814,144.46331297537782,149.10942316526712,152.7787125559891,160.33998850134597,162.3656876491867,164.94835443010467,168.26382471499417,162.16291432831892,152.83614898355148,153.10557604748664,156.70976839612806,151.53743789333717,147.78278976842432,149.2027140019416,150.44658925734288,148.0097424278964,142.75640767240128,135.7181517670266,130.67347313790177,126.65979413980675,125.4688647408699
62,92.87615490522272,94.63265887793482,93.02409044122452,92.77732084359863,92.86417914266639,92.54975058240254,91.84723603849594,89.82758779673519,88.34498174602746,89.10821854575282,90.82212055729579,92.82323915956026,95.19785886641158,97.9609614106764,101.53503704318862,105.92413261246674,106.66201141497919,101.08345333872975,96.37094031242826,95.60381886970866,95.59879104950733,95.85660829356347,99.98088014918169,103.0896302845658,96.32280266054225,92.42758390919568,88.63379147330623,84.83200165898658,81.64961182844566,79.74898801105547
63,86.57850941596574,88.21591027408506,86.7164138997351,86.48637698710203,86.56734569291642,86.27423756313617,85.61935836280172,83.73665623657074,82.35458112749286,83.06606519484112,84.66375279932733,86.529181723742,88.7427857953012,91.31853088175566,94.65025947364887,98.74174401518806,99.42958953287082,94.22929626680113,89.83632420807564,89.1212189033883,89.11653200416117,89.35686745640822,93.20148516318159,96.0994405441176,90.40020621926858,86.74449263261296,83.18396896547931,79.61593965441361,76.62922530428338,74.845465070034
66,4650.385971789392,4637.202254192909,4562.47991183096,4518.638039055009,4447.338447933296,4408.463424992256,4372.798474551064,4400.026694048154,4424.062998386106,4468.726461571052,4463.551261915759,4493.287674823148,4561.07037667362,4652.214158726121,4693.209466247689,4688.382070148567,4636.358813726449,4559.942123107942,4501.651536016438,4392.924874676862,4358.011219468311,4360.004373273982,4396.148909549674,4407.466940566755,4421.660562650752,4449.3180739164445,4430.935259104812,4383.8596161912155,4356.143736059613,4381.139429782533
71,14.663317044444483,14.013520466666693,13.468167674074085,13.137435714814815,12.563486892592566,11.967217503703711,11.885536077777772,11.71626927037032,11.332381629629579,11.682723155555513,13.873030422222282,18.002455744444475,21.877097270370406,24.347561285185193,26.94604474444447,24.802075496296325,22.326761803703683,18.7899108777778,21.048093551851842,25.446209096296343,30.79568482592587,32.4699783444444,30.499754074074012,26.06981942222228,22.77601466666668,20.22396963333331,18.223181348148163,16.99329101481479,16.524257892592644,16.29413415555551
72,15.612782862570413,14.917233590822251,14.333482074261738,13.97946301464568,13.365101999260466,12.726848808353095,12.639416128248143,12.458231110275255,12.047313635357972,12.422322986829586,14.76685153058525,19.18703297480374,23.334491092942013,25.978902444354333,28.760347191137072,26.465419362646948,23.8158168637864,20.029933450514836,22.447116563109866,27.154906921846965,32.88104349323822,34.67322535033699,32.56427602172833,27.82242614691858,24.618688424444453,21.89736840605553,19.76386952891359,18.452401611691332,17.95225791982104,17.70687027025921
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,325.0470030083591,303.21515582300003,302.42939919003373,312.2271847679593,319.9030307007872,313.39369792130606,301.6237754292705,290.39860330199065,299.9694801504348,339.1683003922046,395.5750578033838,444.0420095159812,459.1710692762168,429.5138945448588,417.13224782085604,420.2361645663588,390.6179028124676,350.51189660012386,320.0855820781788,304.52674767067015,326.68072326905286,369.00888421863965,351.2505304478565,324.84710727758227,316.7411241084212,316.17523001180166,314.84387714135937,316.0918838516459,322.3268300599935,366.88596267006363
75,360.9164979420551,337.2917194550956,335.42384954549726,344.47338541243204,351.2211684270999,344.29102059269866,332.51032151469855,319.98006917297056,328.95985777797404,369.1396087469626,430.5911200766601,485.6856737610895,507.7323067691575,483.18138949216814,473.8470018563541,474.05964803173856,438.1222469382847,392.2027392220337,363.0779714345559,353.07840820027855,383.65302731792394,430.2055773161336,410.10643499658374,377.36776209293765,367.62461587232355,363.0354854227204,359.31910294586874,361.2643256710929,371.22844472584325,418.72239141522664
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,304.3713542274005,312.03102431047205,305.2750737526846,298.6273312555711,301.2903625716253,304.11938994912435,301.8387825777266,292.85823156551817,283.55545515580985,292.0479236607027,324.77931452560995,376.95748495442524,424.4632898142317,449.19558914304656,447.0163238800705,433.28171570632634,414.10664642958926,380.3546434639108,350.6483261928204,334.723041889726,345.7262202619121,374.38991383373536,396.402835129789,383.5477568318029,355.2851293866487,335.78249171757545,329.4671452670305,337.80719488732535,364.54300452231956,398.6178520182722
78,218.7255472684989,224.22989420373736,219.37497286325217,214.59781136107327,216.51150321777115,218.54448218503217,216.9056055677508,210.4520549703105,203.76694865833568,209.86975628327852,233.39099532352427,270.8869643889476,305.0253056686878,322.79828473117135,321.2322339820869,311.362350868592,297.58287568732305,273.3282103992076,251.9808319018326,240.53669802976546,248.4437371703517,269.0418715747792,284.8606672353608,275.6228266933571,255.79828981239461,241.75677512476304,237.20985016786702,243.21452149623056,262.4637774197414,286.9969959367402
81,71.28375138069919,73.07764561639628,71.49540243479314,69.93850157396803,70.5621833351327,71.22474136310063,70.69062326492293,68.58737880145851,66.40866917083919,68.39760474280801,76.06329435634292,88.28341848000981,99.40927489104523,105.20157778664263,104.69119400367164,101.4745496619146,96.98374968338113,89.07903278216938,82.1218152077241,78.39211465883278,80.96905831856496,87.68209349039606,92.83751822743764,89.82685972542748,83.71753623477343,79.12203633711954,77.63392101345997,79.5991268398119,85.89901368210018,93.92823315678385
89,50.420487875874834,45.799811808580536,40.971428176314944,37.59303258757491,34.545038598105585,31.75494588054937,32.5109490359128,39.736421397336656,59.25792990165232,71.5820116259478,85.9302864806243,98.78913321137654,97.3849298962745,91.30061752888496,90.04768606803592,94.74995088899594,88.87439730950707,74.18398519966047,67.35471236544346,60.37099009685558,62.43556281558492,96.84727056007824,104.44128787739871,100.84925031758048,124.42834670051346,125.38046900626563,118.02289646321086,132.21464292505516,241.48868468178907,316.9537319539076
92,594.8270780678434,588.310489102049,509.0233093584118,430.4183754460894,378.21627076975096,334.03272860376563,310.5539373653045,302.1104780659224,342.48519102580656,467.79712499336404,641.9711330121081,876.9837293300538,1115.4561939481428,1146.8812857877929,1018.86900850853,927.262067035193,831.2758138883162,720.18474843749,612.9080753574962,543.7360696583313,524.926708451803,573.7044461798064,730.7107696918692,885.5661082789862,1246.3127409059775,1558.2357478756023,1618.3680538029778,1278.5744712811663,1992.0660255014895,2984.773227561655
93,83.2928973613949,61.61622176833545,56.47306574375546,45.59712370028478,34.716893232250314,35.82543856170727,31.620672524978087,33.43934023273039,33.80663295734166,45.71256093706879,43.51542960027922,42.77524729952209,47.65853415655441,65.63551984356876,69.03975424385617,50.41664761481523,41.84721918185212,34.523541426917205,31.89140845110318,26.27158990470844,131.0819262374382,86.42507142469974,74.49109016661681,182.73009873024807,270.39347476147464,187.80677025170363,157.73573708202804,141.29699662089797,337.54893253792625,276.33091427416656
94,361.9342107344394,357.9690642725855,309.7252235330422,261.8965086604749,230.13311346320353,203.24877001125023,188.9626386476712,183.82505011132406,208.39183667428972,284.6403424811843,390.61993629437654,533.6179632794319,678.7212150409467,697.8424289728783,619.9508462764636,564.210804703967,505.80608498791446,438.2105457528852,372.9359484236163,330.84688386897625,319.4019588584721,349.0817307736013,444.6153099866398,538.8400802032204,781.3801552212062,976.9413812308326,1014.6415418704375,801.6067605192832,1248.9327992312267,1871.3140701400985
97,159.39494709394887,115.77932108304425,81.51734307123718,61.473571141970005,58.11101632638747,56.3589573964653,74.61098743586653,96.61929474986367,164.28710545845098,287.02497944207465,321.32074938866907,278.14861375102885,179.14684496931474,146.23501598934212,129.6899835792743,105.36213549128468,89.05838168451352,66.8588668960401,65.56559030830633,79.62899664222752,181.43038855311622,200.99062704150424,147.4689051978309,533.3972519788509,521.0695107826245,263.6778899851295,200.48619116337844,502.7931231647367,2093.7061353610634,803.0753598904151
