posto,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-02,2019-11-03
262,13.20956790123457,11.857592592592589,11.178123456790125,10.906061728395064,11.135543209876545,11.439432098765428,11.770765432098763,11.575864197530864,11.113987654320992,10.842259259259263,10.672082716049383,10.19326419753086,9.574046913580249,9.109117283950615,9.468261728395065,9.981727160493827,11.277633333333334,12.609033333333334,13.957075308641974,14.754524691358023,16.158455555555552,17.840130864197526,21.156065432098757,24.654098765432096,29.28488148148148,32.503627160493835,34.23129876543209,33.67072345679012,32.540703703703706,31.678792592592597
183,14.88255095473251,13.537140677983537,12.734525030349795,12.25397375411523,12.256467334876545,12.431942919753084,12.707780711419751,12.58193267952675,12.163175581275725,11.931878048868317,11.759955923868313,11.352508501851847,10.701826671399179,10.177926324999998,10.387679257098767,10.975789517798354,12.269157183230453,13.712831020987654,15.127530268312753,16.075665882818928,17.458398918621395,19.17887903621399,22.313603418930036,25.811180455864196,30.212103230349797,33.60112675133745,35.492745925102874,35.26109390545267,34.1651385276749,33.24961843472222
134,25.486333333333327,23.369222222222206,21.688296296296294,20.062925925925917,19.288407407407433,18.81118518518516,18.120000000000008,17.88351851851849,18.109000000000012,18.104000000000013,17.866518518518493,17.703211111111152,17.410274074074096,16.479448148148105,18.399474074074096,19.708388888888862,19.702488888888944,20.623514814814765,24.700948148148175,25.463566666666658,25.458666666666662,24.295359259259236,24.520940740740755,25.74752222222219,28.0471777777778,32.2922777777778,47.80579629629633,72.64248888888886,53.57277407407405,55.50305925925927
263,26.934228419753083,24.792121462962946,23.06536492901234,21.314860660493817,20.346525793209903,19.74508996296294,19.02808805246914,18.73772668827158,18.92353145061729,18.99955728703705,18.7944604567901,18.64205539135806,18.312894245679036,17.40672049197527,19.07885043024693,20.524718308024667,20.73798759444449,21.68307495802465,25.55698657037039,26.646343199382713,26.773873720370368,25.780039306172817,25.968022639506184,27.136810452469106,29.31184170185187,33.33905419074076,47.84105373827164,71.85585698950615,56.39285828827158,56.56549415216049
149,34.71022738226329,32.675335018858505,32.87858931591408,31.13953040282998,28.492637103801894,27.550152145315835,29.210568252559806,30.516865644051887,31.27085875990656,31.351476186728405,31.206930756398194,28.84566401390319,26.051393900824035,23.792935847426236,23.421040135497037,23.202828326554425,24.037487044900065,24.20650375735988,24.509895035467256,24.525770607416053,25.466524746110114,26.915959507080135,28.5458543262336,29.299653161379734,29.66795882002513,29.12352674029852,29.602044173577028,32.17545186406079,36.73235993654154,39.62785922544455
141,112.456177256562,104.49225706327798,99.59418344828197,94.87866758007074,88.00831737376285,82.01114153352225,79.9012195809874,81.21226584694688,82.06171112859121,83.99913276923816,84.04447229859532,83.82949016906124,79.22960095177778,74.54779495922695,71.7867052379967,75.77106205221261,80.10007468906103,85.36031132551824,90.15907252989791,95.93921635711717,99.42877588944411,103.5615956008429,108.57523493548018,114.61665844749027,119.65991544275802,125.43895197280354,133.24680973906163,151.55031760972096,164.07386728541283,157.32932333965385
148,163.96882164918682,155.73633034664834,148.94581357753927,139.56989865460844,129.1165512307748,118.91239595055612,113.20389935740914,112.19825335825732,113.23376483807772,116.97117047129122,118.45589217897844,119.0188208156184,114.82829406813559,109.10662296244682,104.99368552222293,108.86718134803675,117.17958526184051,125.81536785605505,133.10137214993026,140.3057506556989,147.53678093732384,154.11357592415587,161.64971208297638,168.148782186084,172.35640016194515,175.653042838182,179.69813473864863,191.04915366744683,204.48528389741256,207.08474999656107
144,187.71723401919746,179.97008935153806,172.93775499384475,161.35989984738487,148.59563157868146,136.47518072303436,129.74279805033348,128.23476505112325,129.1626153628383,133.97230712700608,135.80027189177542,136.72904260699298,131.83523375977455,125.6310099946283,121.2531461516767,126.4427273846155,136.67087001080242,147.2348627356171,155.7177588599077,163.89352300653877,172.43579681602156,180.43784992316134,189.43174655784034,196.46513521110882,200.0935355811608,202.35926536401777,204.98389340328967,215.16880047596914,227.5184869696208,230.42286874937432
196,8.795070370370377,8.552629629629621,8.287040740740757,8.327107407407382,8.167,10.438448148148142,13.543329629629664,12.9943333333333,10.663929629629658,8.24103333333333,7.807777777777765,7.963885185185188,7.1524,7.150099999999999,7.1488,6.493722222222236,6.913818518518523,7.144,7.1417,8.024659259259241,8.287248148148148,8.79883703703704,11.366981481481476,12.282348148148147,10.668937037037047,8.940785185185188,8.634029629629618,12.1271,34.00080000000001,44.20783333333333
283,10.895811111111177,9.958185185185107,8.325114814814894,7.387588888888824,6.680444444444681,6.667744444444352,6.655144444444352,6.641444444444681,6.628744444444353,6.616144444444352,5.792259259259247,5.777059259259246,5.760759259259246,5.744559259259247,5.729359259259246,5.713159259259246,5.696859259259247,6.606585185185317,6.4756444444443515,6.4594444444446815,6.443144444444353,6.543685185184987,7.221929629629789,7.206729629629458,8.000614814814893,7.985414814814893,10.399770370370211,8.7642,7.938714814814894,7.1133296296297885
155,43.47682027829346,38.13596943675753,34.38108061350072,31.5463347840979,30.681367113616396,30.539988462472266,30.35142705804819,30.17401306598252,30.0238678835822,29.88188643455218,29.155626149677662,28.17912278691828,27.016734074156613,25.689684871096276,24.596674621163483,23.263758932151106,21.474178813290738,20.32973524289148,19.638540499656887,19.805884166325164,21.829037172257856,28.69804251684407,30.66239195088997,34.02888046644412,36.6465162974305,34.71613788731984,36.80291746587105,51.16796423629131,63.35142572126744,64.41105786860679
156,98.978300462369,88.50680044871486,81.35020072940821,75.98306497151901,75.7164989299634,73.69742950667722,72.68520304189518,78.29299521216943,75.69611731225982,72.10829575892758,70.15803456780478,68.20807257104599,66.29864450743457,64.80869999677296,63.41583233111369,61.93665890362762,60.89945539586164,58.96651074707697,56.70568102191903,56.89971084635728,57.91049924605909,62.41479327865507,67.57374660664509,69.52546175082043,72.72568820455572,75.06668364265457,81.02012475297379,91.25491080748697,105.7952388650365,111.8882513344103
158,12.027999999999784,11.905419753086235,11.78183950617291,11.812246913580212,11.879901234567946,11.946888888889012,12.013543209876525,11.894345679012401,11.55138271604932,11.284913580247101,11.18084938271587,11.277137037036937,11.336422222222112,11.64107777777779,12.12353580246924,12.797685185185037,13.582402469135866,14.900193827160464,16.57392345679027,17.89304814814809,18.4072839506172,18.263235802469303,17.766125925926147,16.74223827160508,15.251091358024581,13.374565432098683,11.589755555555334,10.38564938271593,9.922983950617185,9.950638888889102
169,316,321,318,316,319,322,327,330,333,338,342,341,338,332,320,303,289,285,277,273,272,272,271,277,285,296,310,328,341,347
172,312,315,316,321,318,316,319,322,327,330,333,338,342,341,338,332,320,303,289,285,277,273,272,272,271,277,285,296,310,328
178,316,312,315,316,321,318,316,319,322,327,330,333,338,342,341,338,332,320,303,289,285,277,273,272,272,271,277,285,296,310
190,231.19075308641973,231.05575308641974,230.91208641975308,219.18967901234566,215.17265432098762,207.28927160493825,203.2559135802469,191.50417283950617,191.32250617283947,192.7995061728395,194.26943950617283,195.73400617283949,195.5255061728395,199.1723308641975,195.09777283950612,204.38358518518518,210.74285061728392,217.4217827160494,218.7753938271605,226.08693456790124,222.57296913580248,227.6474111111111,225.49514567901235,219.5415839506173,221.5695160493827,204.43893333333335,209.8962765432099,191.62487901234567,185.4656135802469,178.6848574074074
255,2.95026,2.8992,2.84854,2.79826,2.7483999999999997,2.69914,2.8504599999999995,2.6024,2.35514,2.3081199999999997,2.2611600000000003,2.0144400000000005,1.96816,1.92194,1.8761199999999998,2.2311,2.78728,3.14426,3.50244,3.8618200000000003,4.2219999999999995,4.58278,5.34436,6.50594,7.6679200000000005,9.0307,10.1941,11.15768,11.639675,12.122133333333332
188,17.56345185185256,17.859038765433098,15.314215555555878,16.516059259258803,17.225552345678448,15.423963703703427,12.354076543210018,12.790762222222819,12.00648222222282,14.793609876542964,12.707593086419264,16.05683654320963,15.241013580247403,16.43904,14.841936049382891,12.689846419752595,11.860836296296087,13.148620493826737,15.337563456790368,19.368560740740808,24.773855555555762,33.36148617283954,38.57082666666716,42.94403382716008,42.494589135802165,41.46477901234512,35.90592691358074,29.758010617283773,24.20696345679037,21.693734814814444
254,8.8492,8.1092,7.43212,6.9520800000000005,6.591000000000001,6.18932,5.8441600000000005,5.58896,5.32032,5.110200000000001,5.0102400000000005,4.7899199999999995,4.57164,4.4268,4.35336,4.25952,4.25952,4.259,4.0856,3.78776,3.4654399999999996,3.0452,2.5948799999999994,2.3317599999999996,2.10416,1.89404,1.8817999999999997,1.8879199999999998,1.8524,1.8632
270,95.82646759492192,96.44140822414109,98.70808879265755,103.6444136289668,108.24604560964012,117.20623266082899,120.89777826360339,108.5134620191335,101.71984450340844,99.47306859716721,97.77577550026957,97.20595671358502,96.60214952352025,96.5825774411699,96.45177721543875,95.87847700337325,95.38511638139471,103.05017439706629,118.11329533499148,127.92694263304168,128.53934921451756,123.25565787392291,119.07847134323845,115.83810792485369,115.96805727569173,113.04268072360242,112.27061067795438,111.28900009321592,110.92020425865637,120.58228652858558
191,108.85964708240618,108.32427899321424,109.91442938315667,113.25148881639129,118.27671247844282,124.96484713502069,130.12357744276264,123.91932862361175,115.22379341300342,111.12411414864617,108.88248022303105,108.21809258461309,107.75950711087754,107.8655662248967,107.91369055845728,108.89221613387498,108.96110846013057,113.61874774641728,126.45203250143199,139.0387288357789,143.43288494952012,140.62248370975328,136.07133647763592,131.24637784581793,128.7654725573178,125.75426631644697,123.42971917261757,120.85612436663885,119.76060732947735,124.75463984289726
253,121.8156002200604,120.64267294199247,120.82733469531225,122.51999878999999,126.69975859463442,131.82996996086172,137.2908736001555,138.15131806086882,131.53792496647137,124.4153468388941,120.62424101130911,119.27807801332644,118.81143336505244,118.90472527817506,119.1221124508433,120.8278133606298,122.08997496435362,124.07463753716301,132.2977058128273,145.62599206473286,155.43050320904604,157.43948020814142,154.13463911227953,148.31544295969886,143.08293163370027,139.0862598041755,135.65826145215252,131.59597634661992,129.05058946578592,129.50355284401468
257,221.0889603541425,215.81159064185982,215.1821253742906,212.0834807492152,216.81446528210358,217.76553087522302,217.34480150150813,217.24291431303396,218.9363974524772,212.4768435375256,204.0124588291179,203.9537779394845,203.91983762592156,206.50946641692406,207.6749890352292,219.0210296553015,225.20964133573932,229.760010416186,240.45419253080553,254.93361421383315,266.68220172271674,274.0171389650095,274.9319527690851,261.50314152114623,246.49797510577122,231.11148650232357,222.20938233598957,205.51269360694977,198.29083498159986,192.94645573794298
273,340.7979831071842,331.3686163218433,322.69333181804546,314.54390838597925,313.1352898387567,307.9604645236626,301.5282433444006,300.76903835993505,304.7529163782541,304.77816921553665,302.7001632251271,304.73888305136876,298.68091471232896,296.031146665949,297.0629800234353,309.06627948271637,316.04286559933644,323.8012184040489,340.3887594327285,350.8130098019076,356.98600977860883,369.0773050699567,383.3573207237891,383.88582179445154,379.23139726697025,364.27223318318005,344.96892995228035,316.128324032824,299.0553334719274,283.5671913075684
271,938.9146837149801,933.990544863768,919.8636782317237,900.0871721791734,866.387087209798,835.0806298082416,822.5441177374953,818.5296400062336,826.8490478858143,839.5945091626999,847.3633029590466,863.7909071008519,877.8150682395476,881.2795596742397,888.9387117415929,908.3133857569824,950.7899704465241,1000.1761679754875,1049.7647724159,1086.65449437001,1113.5270055911374,1103.1028257209614,1071.5982580121029,1036.6469477520293,1006.1046701913103,979.0521723448994,949.4094435255556,904.0698677682117,874.4995923005456,842.4643953222921
275,1533.1419208877887,1621.6641324208324,1645.2547857435866,1678.5303348896555,1646.5475458055662,1612.8966981428202,1590.598003605256,1564.8369609007427,1565.0129506647013,1568.4524161847462,1596.3800671362276,1571.195055415491,1608.6963226156613,1661.8150874499684,1792.6485520671959,1957.3442734804469,2126.904191038439,2178.3470328875364,2214.263978184136,2227.730001351004,2151.379664269934,2081.8557490522758,2060.892354605619,2023.4228046321177,1919.5350262618047,1830.3508289577217,1725.4621638700373,1672.8332738635522,1619.0114975619608,1588.7989750071472
296,34.259901234567906,34.94717283950617,35.0896913580247,34.88465432098764,34.52529629629628,33.90667901234567,33.72666666666667,33.2519012345679,33.391333333333336,32.902679012345686,32.86309876543209,32.37444444444444,32.19476543209876,32.53051851851853,33.053000000000004,33.578234567901234,33.43404938271605,33.24356790123457,33.334283950617284,34.30738271604938,35.45056790123456,36.28786419753086,36.324567901234566,35.65723456790125,34.52418518518519,33.48835802469136,33.34483950617284,33.85718518518519,34.405024691358015,34.58403703703702
277,113.97593490093602,112.3132191604797,111.04912819787224,107.56326627154829,107.24925637151392,103.80320233150337,105.95212624611956,102.52223528972208,105.07964077575768,99.4772619676907,101.76692300772567,101.16704856406545,109.00061233292263,116.06598684948017,130.0372327948036,147.3004,165.65626133668067,178.89960473751307,179.41004965533162,172.9717026555381,162.24402296405097,156.8471592267845,153.90470249737953,153.00159580713287,150.8043067351472,147.85650104024762,144.4410515036914,140.03111465764565,135.02732238898807,131.2626223596685
279,86.58771992276718,91.1448418845833,95.47825450221862,99.39201967168086,104.07648723802234,107.72282212464275,111.63819595472214,116.16461155874065,121.2247808707494,125.62617799016786,129.46198263915713,132.04541933678223,132.74537921754063,131.66172861292708,129.9094526006078,127.83104354494408,125.57507008442833,123.22133045846894,120.87448782233066,118.80106176500541,117.31889505305483,115.837899931051,115.16026980931856,116.30963037659315,119.61554807695352,124.47210401934817,131.44621161718538,138.206563081059,142.4584968301212,145.94775463080168
145,79.02715432099133,76.82273148148293,76.82039814814937,76.81606481480792,77.47673148146669,79.67282098764198,80.53324382715037,82.26242283951629,81.24808950618295,80.02766666666666,77.26805432097531,75.7104314814748,75.68876481481605,73.46134197530763,73.43667530862497,71.20695246911657,71.18028580245782,68.94886296294963,68.92119629628274,71.09731913579135,73.27344197530765,77.65362098765799,77.62628765431654,77.5999543209751,75.37056481480003,75.34656481480003,75.3242314814827,77.50765432099111,77.48902098765778,78.58191574073741
291,40.161868750000004,41.182131250000005,41.172000000000004,58.15173750000001,64.16186875,71.1922625,78.1517375,88.18213125,85.16186875,86.172,86.172,90.172,94.172,95.172,95.18213125,93.16186875,82.172,82.172,78.172,78.18213125,73.16186875,75.21252499999999,85.13147500000001,89.66199999999999,75.172,78.172,81.172,84.392,85.171,85.751
285,3682.4518858333336,3734.9579675000004,3753.9413435185234,3769.736675833333,3789.78159,4668.107567500001,6030.132241666666,7530.055438333335,7905.185957500002,7577.862413333334,6854.571003333334,6302.421865833332,5875.221948333333,5586.503180833333,5373.997310833333,5053.94080481481,5042.489121851849,5035.747854814811,5516.855162407406,6002.366879259261,6647.741980185136,7075.011133456466,7157.233932453377,7151.546302283674,6854.016569938268,6687.038242052467,6573.355473333333,6411.765730833334,6261.830508333334,6017.883110000002
287,3641.6983078086364,3741.5171717361113,3792.9155609452173,3812.0066398649737,3828.2842905902776,3897.4664382291667,4816.688020590279,6207.299936527777,7666.069419131946,8006.9463964930555,7652.109601250001,6927.5407567708335,6374.092254270832,5948.2656521875,5659.486292083334,5437.625188638117,5130.252825802464,5118.89475128086,5139.807015408947,5628.491419498456,6130.492157908948,6773.286147867731,7187.430493553555,7265.90374434445,7243.525116954467,6948.892209285618,6782.403320022502,6664.263669895833,6500.876254895834,6343.308923402779
269,405.33544444444635,414.5476349206274,426.8200529100536,439.34930158730145,453.6051693121693,467.76549206350154,485.87649206349334,502.3399682539656,518.7301164021234,533.756195767187,539.4982857142899,550.3542275132286,553.3395925925946,555.6253015873019,550.9788677248672,546.3910317460328,533.1578412698416,523.9648941798938,509.2048148148156,491.0729417989387,473.14839153439215,465.7694497354497,451.64173544972954,447.9536878306899,445.7191957671926,443.1618042327995,446.15065079365235,447.95684567901156,444.9898962962975,451.66362962963865
290,358.6152469135812,362.2025802469125,365.4090740740741,370.923,373.5054938271606,374.2650370370363,366.41580246913514,357.43969135802513,349.0742345679014,336.0407777777776,326.3363580246912,326.1449506172837,331.215802469136,336.8072592592592,336.6132222222232,340.054320987655,344.4391111111109,349.65151851851766,353.5055679012335,358.8966543209877,355.75533333333334,354.6794938271605,343.6487407407408,333.28432098765444,319.6313209876544,310.9138395061728,302.66428395061706,293.0767654320987,281.02098765432106,275.47072222222243
227,470.9969625779642,496.871526542408,512.5045561334651,520.2048598757412,511.83788946757403,502.0366744984664,479.36697040894273,464.7309033950741,464.7309033950303,472.76454047068523,488.8318146219057,496.53211836422565,508.89908877317015,517.8684891203703,520.5351557870388,516.2018224537054,502.5657554397929,491.53211836418177,483.83181462190396,480.79817754634024,481.79817754629465,489.83181462190396,497.8654516975134,511.46788163581823,525.5687928626498,546.6360670138687,557.4678816357743,559.1009112268754,546.0672741512661,541.5504556134824
228,546.4369868400847,572.5043585490808,592.9427342472142,599.2064965768294,592.5908823955787,574.986146212691,556.350603398257,536.7300619743322,530.4554404321076,537.1018253198886,550.2772176536819,563.3856069171115,567.8636884371851,571.1054416522398,572.016637268533,570.2434891204009,564.8010251301914,554.810574255681,550.8510112541558,546.347466771168,545.8352145833819,546.0070624340675,554.8809772874545,566.2448641332344,584.3561103732808,604.8384144901174,620.8277536859887,627.0159411924335,620.6119337464695,611.4443131888394
229,593.9606516191827,602.8705439546261,601.9406700853784,601.1914239863274,618.3743972020184,652.2091946768297,711.3181036081637,781.597973895061,841.3386460323915,873.2221543071912,882.4234549238872,873.5389809110293,855.1326345418503,831.7066136235906,813.7275876420481,808.1129906577723,806.4346752681137,815.9279695765417,821.62030711694,823.5594582955707,821.2625948080362,828.957642297575,843.6262660195513,847.6488448777834,829.5751107996368,810.3063591155162,801.5738557741317,810.317494826811,824.7822126831423,841.7617518652944
230,586.3894172973015,601.2672437734552,603.1239865194644,602.2594324874395,614.2693910141086,643.3935201077876,695.4570433920802,762.9058033669382,826.1417064090034,866.4413761159301,882.4518658217953,878.9262852814461,863.3037059328608,841.2465943414163,821.5138926144424,812.1520054837416,809.1910147678753,815.4322806643613,822.2498721509905,825.2824555518033,824.2041508474559,829.0875404964601,841.9254998728644,849.1530523163548,837.3983651557623,818.3259426344956,806.4426063042575,810.1273689642239,822.9629063972675,839.2293170288333
288,724.3380450206328,721.5543319214938,723.1413239882432,713.015094369736,719.6815741451811,750.8040942012798,798.1268973695147,838.8063938221885,862.0660263129303,883.4623466988581,890.7240152122453,900.5888304758047,904.1083811387343,918.0700952785224,936.8803868064944,966.1238037526036,1000.173461393921,1026.75215612632,1044.4231367958967,1066.2375577490532,1095.2301109054797,1121.2685821796495,1151.956312471999,1168.4166564131267,1197.6402378306805,1203.6695738892306,1222.8108713612876,1245.1620499908443,1260.7128945031716,1269.8883180319704
204,342.7129896718552,348.30689388056015,354.36843595993145,364.54390917586943,357.56520619379984,337.9195525786534,307.6185801928533,294.4472318607141,286.49199716328025,278.25898210598706,263.0911434473836,252.33480749151065,255.20273032297854,278.54025470147735,316.0481204504116,358.38862835896344,374.04625073219523,371.13322620471496,346.69748794795674,336.89355549858163,325.5460768688136,303.7178043753469,277.63703054990174,263.62591874676554,267.6351043734653,267.16040670937736,270.26095748405874,278.8486345298223,278.71186630871483,276.93334328253155
280,343.2553060837211,348.8972778473019,354.9382369860571,364.80174855232445,359.2313912858325,340.5817244120045,311.07678128625565,296.438010749109,288.0239687687437,279.7891283182788,265.1531820046354,253.99659290860308,255.7378603037087,277.4403758304728,313.8811549221439,355.9473769517647,373.8760684351977,372.5017615435292,349.78546020124793,338.7324716757286,327.4792008266934,306.4581146596029,280.6526033855238,265.59318556916065,268.112841074901,268.01036041946503,270.82237893276664,278.97884503241863,279.5686990486701,277.9215940097869
297,345.5537644161291,351.24456060247144,357.3013024784674,366.9285771958908,362.58792508522293,344.86928740372736,316.0238467100743,300.03968570022687,291.04256661558026,282.7261960203082,268.50098287042096,256.967439566436,257.6570841541676,277.8849390757856,313.400929866665,355.34085645422215,375.407662991414,375.61837590412176,354.48291393149054,342.3786788698306,331.050308700733,310.66663871077293,285.0488627032567,268.9806015128809,270.0677644591844,270.1799553311879,272.77417920314195,280.55474020787426,281.7740389158393,280.2989606965562
