posto,2019-11-02,2019-11-03,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-09,2019-11-10,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-15,2019-11-16,2019-11-17,2019-11-18,2019-11-19,2019-11-20,2019-11-21,2019-11-22,2019-11-23,2019-11-24,2019-11-25,2019-11-26,2019-11-27,2019-11-28,2019-11-29,2019-11-30,2019-12-01
74,271.749408326993,270.4810764707531,270.65882722611207,276.9077295144763,313.63817732742746,357.81613209333597,333.0721525041405,296.11996228405394,316.7598862273054,440.5737231526946,493.1441055337416,433.9289059216485,407.12452107628167,448.63467472320036,459.00505379964727,418.3718330460629,377.50661966802375,353.7270305837218,319.49745601023005,289.3210336458801,266.6256429575423,241.6375892872897,220.58923103025543,206.84245914524223,201.47072793611014,242.84981169008915,405.1916194174879,428.88855759239243,384.8460959509545,453.52140257532835
76,312.7836386383558,313.25608557431053,322.3053417625127,333.65103229058735,359.6858019819629,395.4792649111909,411.7499689182387,384.77765045329363,382.00329222214907,444.3549819722675,529.5872808274754,533.9054869460114,501.2057867088075,513.1893896776304,531.674552501323,508.7924590281684,457.47799404353316,419.12488847416495,385.1339838146275,349.55946677664554,319.9121806782689,297.4695756877995,274.3103269783063,271.0563505269883,318.7920994046463,365.78387527768155,459.5930864580347,495.00647121557904,446.8244474584384,441.00426830882043
77,372.6064549070144,364.4203024933712,372.04128231348074,393.50837090541506,424.0623905151349,461.49073651375534,494.3057597688358,504.57428621425487,510.8517458102046,554.2745188106155,631.7654679213638,679.5886448784721,676.9700449148577,680.1286069740842,698.718938190152,685.9457459162494,627.8103673687488,560.0151100209189,503.1020869783736,452.6336518535261,409.855909852915,376.9613441172999,352.37198103243503,343.56063668175864,380.3771232152859,452.32214615655187,546.4803716697319,611.0188921817288,588.0115903764852,542.8309328412461
78,388.4091865011904,374.7087193323896,377.0379717588057,396.6752571032205,427.3279836036773,464.15569656988544,500.29971911625586,522.7723767138488,533.7559986822628,563.2672174678518,627.4857688289223,689.0999807759732,709.7996157145117,712.4356301827397,725.235922850124,723.9904072155608,680.2458799116889,610.7288983602923,544.0426782090636,487.1486178222126,438.9580649457624,400.3731816182508,372.4336751326101,358.2047670500959,376.99238834483475,438.39484770880205,529.921435779981,610.2226165609894,623.0564559064479,583.279048358707
81,472.1016448218261,443.9634909737176,445.27980317476414,484.934605987941,541.824328222629,596.06791556183,645.2368050242115,697.0943329572483,740.9204713835821,777.1114091826742,830.5723482786302,902.2907057170275,962.9889758985188,995.0202848300414,1011.1352042647885,1005.9921817949128,950.6621698505738,850.3488843101551,738.7439731511892,642.5338302099946,568.1071201484015,509.52835153461507,474.032481742894,460.3702436978008,469.57120703942456,537.2032728562295,663.0870118818118,780.2503002038027,828.8270638736524,793.1445541684049
89,310.49764565672695,282.42912093905693,323.45784086413914,530.7928744099652,848.4174504545742,672.5754999999999,631.0425312080101,571.8392930944619,561.0846785840636,573.2799538019816,506.8551275293845,533.9157853943577,444.5599691962348,407.46750530871634,348.09484145355225,325.1060618068554,276.03169054921466,243.39329799743933,206.65772788902564,176.5319714590002,168.1691714249364,151.65178397341128,134.18867668999565,123.55140777481928,131.89527381331834,146.1210952215548,171.93422488728277,181.2573014022686,165.3834896933944,142.51460590779337
92,1684.3456137957455,1764.4430524759027,1355.6363352796309,1899.2824251976513,2948.4683776215315,3676.1223146258453,3354.4922449756914,2230.3566086584833,2145.8602076351463,1975.9173083468888,1761.6703682288035,1613.235731569203,1391.9214804957846,1219.3674236438826,1071.3699512499898,951.0159461810472,860.6769868941558,767.9889194384705,692.7117971558589,620.7947307486513,563.9978017520946,525.8628247008858,497.295193793036,460.1880626788991,456.6800458050206,496.0297871274141,583.7393646519984,646.2572951290522,638.827676565999,593.3283180794001
93,83.72286045144496,70.24041623748816,63.003075141960835,122.16868401246904,133.2022131403655,107.93820454037338,137.15392672119972,117.82488397285394,96.70210547762024,76.64635833080996,62.368468632111735,55.23436623011309,55.137798247741685,50.884645988197406,43.797961449465284,37.94732771035296,33.622255262956166,29.169106233957717,25.327383899844143,24.097742120370253,22.8588224629635,21.645390243826405,20.880648172839667,22.432120280863874,30.746101183333963,60.33450363888731,35.10477250185247,31.183923501541837,28.18227332716079,26.580095366669045
94,1661.173041324063,2001.304401412863,1998.1587109974,1730.809821079585,2401.6429339055694,3419.520442789013,4001.6403310752326,3587.6041550147374,2568.6328950846373,2432.052164099534,2219.8271962107733,1988.2757856832784,1818.4790487627984,1596.5187804563059,1416.8254456060674,1258.142961080804,1129.2329857541647,1024.5483429834912,921.7128476383407,839.0325787857926,764.1658754848163,704.8831285794117,666.0033653060734,637.1621139009549,614.9634945724475,646.7709717263318,713.2531581751597,773.7787763762385,818.7604521467476,797.9457033767765
97,701.814301285185,523.4297371333795,756.7040607036736,3961.8820437962804,2384.1820180796763,1217.1024465518663,1275.4071532333335,850.8116431684728,650.0433767703544,541.6609515074541,415.20537717038553,368.574147968518,335.65728495802546,316.3444508203307,273.46514774076724,235.27241087964256,195.95931311111104,171.2909271481485,154.7098930370374,141.772544435185,132.59778558333312,122.6338421759259,119.74975535185226,106.39499018518428,104.30547217592617,108.20717754629612,119.7517759074081,115.71200274070074,71.99348641665334,68.79818627226136
98,403.3435925925924,306.12267777783865,771.2242185184583,3218.856127777778,1233.210750000062,768.1687888888874,758.6336611111118,462.26871851845726,369.8438407407399,279.961722222285,223.78325370370231,207.12925555555537,185.90734074074174,177.37806944439137,141.70537500005292,123.79130555555516,100.04508333333337,86.2258750000005,75.90298611111142,68.55093055555521,65.21345833333315,62.40154166666685,61.262152777778155,54.0560694444433,52.31813888888974,53.49893055555522,72.41594444444529,69.56949999994632,19.744,27.19486111116339
99,53.83184606481391,53.83284606481391,55.031648495368046,54.523492129627755,55.72299456018771,57.07967395833495,58.43665335648219,60.30412245370305,61.83859155092386,63.88391701389076,65.08638611111157,64.07140671296439,62.03578124999743,59.83712060185277,60.03249814814976,61.07113206018706,60.55098784721758,60.52102060185276,62.566312731480515,63.373843634259714,62.548341782403725,59.66722662036901,60.921642361113435,62.964601157407856,66.18471631944838,65.93530057870395,67.69320972222242,67.43213946759376,74.90034074074003,76.45478923611392
101,83.2000350660066,74.286549779978,99.2066900440044,227.22,296.57769584250093,235.84949652777777,183.97168402777777,145.93951967592594,160.5901099537037,189.32986111111111,184.02050925925926,146.98895833333333,138.39360532407406,174.35180555555556,157.96588541666665,118.67861558030803,95.2000350660066,80.1933800880088,67.24218325999267,58.231091629996335,51.171196828016136,46.26880317198386,44.202253392005865,38.34682755775577,37.10204574624129,49.2066900440044,68.21112669600294,66.286549779978,51.16897850201687,41.21778167400073
102,706.7896273280434,695.3229005013409,760.870512388883,1209.9366225777817,1315.2801807777776,1320.5314250301494,1344.839354092062,1214.4934383365094,999.8719674809523,603.7994115589885,536.3002306365023,420.11499288095706,380.0868323963754,349.6624663651623,325.4721660748374,304.9719128280417,287.5639319709003,272.6792784946223,260.31867476182384,247.16709564012933,233.5792669894212,220.24248255555608,212.67399805555482,214.2752288333328,225.2227832592582,243.662063685183,253.36741038888997,256.9015950555554,247.18054318518662,242.7617059833311
103,682.0337922329725,725.3361148820172,766.1519191935711,1096.6380630569497,1327.2210303630293,1367.9926249698924,1386.4828973368192,1305.8492111814303,1112.9550786132497,766.1285434959817,580.1496260132533,476.8076413483755,408.40755144028606,373.45766663891914,346.1638884375269,323.59578646496135,304.4464005722093,288.1153643791935,274.40238211490185,261.03881358134805,247.09751537454326,233.17407906200765,223.28722487701356,221.71210730467527,229.770018176442,246.25394746820027,259.4040852813734,265.2481578836114,259.8420730744377,253.3869771291525
