,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-02,2019-11-03,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-09,2019-11-10,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-15,2019-11-16,2019-11-17,2019-11-18,2019-11-19,2019-11-20
99,59.84472488425715,59.642922453708756,59.4617994212961,57.9276969907419,55.38723634259149,51.64997326388678,48.74187870370486,47.56874722222171,49.43720787037225,51.65432303240696,53.32098969907363,53.83184606481391,53.83284606481391,55.03164849536805,54.52349212962776,55.722994560187715,57.07967395833495,58.43665335648219,60.30412245370305,61.838591550923866,63.88391701389076,65.08638611111158,64.07140671296439,62.03578124999743,59.83712060185277,60.032498148149756,61.07113206018706,60.55098784721758,60.52102060185276,60.332376388891994
101,112.5944611179868,109.8388839040154,79.13126696002935,61.297641409974325,58.197816740007326,59.29098643197653,148.8430052484415,145.02320023148147,107.7161531101027,88.24883823799047,100.1911617620095,83.20003506600659,74.286549779978,99.2066900440044,227.22,296.57769584250093,235.84949652777775,183.97168402777774,145.93951967592594,160.5901099537037,189.32986111111111,184.0205092592593,146.98895833333333,138.39360532407406,174.3518055555556,157.96588541666662,118.67861558030806,95.2000350660066,80.1933800880088,67.24218325999267
102,161.32987775432085,168.1665738726631,171.58847183323817,157.04819907204217,156.24811464823216,206.78195954082463,318.2272021555577,725.2984185299082,609.0009876238038,465.9401241777829,605.5595891052855,663.0832731613833,695.322900501341,760.8705123888831,1209.9366225777815,1315.2801807777776,1314.3189805857062,1356.7534053741126,1194.464052907122,942.8637460727318,603.7994115589885,536.3002306365023,420.114992880957,380.08683239637537,349.6624663651623,325.4721660748374,304.9719128280417,287.5639319709003,274.08192399726784,268.2749158292393
103,164.97550955327316,172.0338693897804,176.78869525405358,168.04457417211262,162.36546960947157,196.66987131415033,290.78032201610824,608.7220348082603,672.7870647525114,533.8289408356079,578.8998114555927,667.5446522156135,709.911414057367,766.1519191935712,1096.6380630569497,1327.2210303630293,1363.740655710634,1392.444729245651,1296.345211610136,1066.8683670069547,746.0093920239972,580.1496260132533,476.80764134837545,408.407551440286,373.4576666389192,346.16388843752685,323.5957864649613,304.4464005722093,289.07537385891135,280.3428711166299
110,48.973559259258735,38.7096,37.7059,34.702200000000005,34.6985,52.89660370370409,60.046311111111116,52.041611111111116,41.77865185185172,267.04808888888857,160.04964814814866,108.6458,90.12158148148121,99.15501851851879,310.0532444444438,157.34884074074125,167.53158518518518,86.61847777777727,72.8731370370373,57.43851111111138,43.01714444444431,43.324259259259,37.41751111111138,57.18358888888889,41.913629629629504,34.9006296296295,30.04403703703717,26.873629629629498,34.11688888888889,32.26029629629656
111,240.58283604938225,207.1876046604934,161.59231793209958,156.52594262345673,181.1351599074049,331.07903851851916,380.88434324074063,357.4412182407452,425.84188212962715,764.8094033333348,940.0108173148137,671.3635821296298,509.1248580555532,585.7622329629643,1318.847678425929,1562.3133367592538,1349.9265580555584,1260.8089765740765,1019.0797246296248,674.644910833338,653.9960163888878,609.0063858333332,410.8999412962932,403.5139043518522,363.21719787037375,322.19483981481284,345.9783148148169,288.6959194444409,272.57137283950556,270.8338925925937
112,245.13637716885242,212.2333846570212,166.13972937062832,158.94622254526746,181.28027048970955,331.92131376041715,394.08501227199065,372.16100840046715,445.80042787268303,779.806425342208,945.4934072426688,693.9991739614197,523.5436669428991,590.5880978962201,1308.652007018907,1570.5433431550873,1377.7869317538605,1277.6045399413604,1041.9902083692086,698.2814172473036,658.3084796527769,614.42316593287,423.29868593093835,404.72428201967597,366.4365220640464,325.2921004317112,345.51048670910683,292.5604299344103,274.1278939287544,271.59250573559774
113,344.6600944746535,295.8287461966516,226.2491253714656,210.5882943566338,209.80279000035785,500.9759706488177,746.8702446157604,689.8636473561667,975.7720067016196,1467.4216382477662,1250.0568001480126,946.5142225072236,698.214375856017,781.5359874851309,1807.8566303177686,1999.7794070087962,1807.0436225954734,1581.1509672188488,1330.6073735068296,902.6000544204627,742.7351922350667,694.8925345549562,511.3696201536599,428.3216451634185,400.37632020073255,356.2260923756197,359.3216917849772,323.91096111972547,294.73774143391915,287.66387242623705
114,454.0344168734876,381.3746737526792,282.75207815029364,266.60379147114065,247.97075352631336,720.1210263884651,1146.8048242226935,1039.2477411753166,1574.3795663511146,2307.5665156444547,1645.4084645799462,1167.725587997812,853.8368551998174,1009.6723003783626,2526.531857933075,2544.360047180003,2237.061398457139,1899.3468759484308,1594.3205408003864,1048.9079059157284,831.8009503816804,773.7658964916269,562.0502635870477,452.687734654678,428.2846256297337,380.64626373499914,380.36014966143915,345.0386313418888,313.57748247638324,305.102707412668
115,10.996481481481517,11.08837407407404,10.958044444444447,11.161048148148133,11.502940740740733,12.372611111111086,13.474096296296315,14.020359259259276,13.659181481481474,11.466213580246913,9.519825925925936,8.223162962963004,10.585783950617284,14.320651851851835,17.69595185185182,17.785424691358003,15.67273703703703,12.835074074074063,14.390562962962944,20.371611111111108,31.73302222222226,36.92576666666672,31.369511111111112,27.36881111111111,18.20244444444445,14.819271604938251,12.64476543209877,11.901148148148105,11.744283950617293,11.776962962962939
116,6.469996639999999,6.485699752592592,5.917024025185188,6.264676808888891,6.235745881481484,5.949820679999999,6.016046760000001,5.9925776399999995,5.754795856296297,5.444323743703703,4.725305732592593,4.699037156296297,5.19183778,5.4341139,5.676459220000001,5.81510834,5.988426660000001,5.642852240000001,5.53954356,5.54010754,5.54073726,5.645274240000001,5.784476960000001,5.958303900000001,5.92455506,5.856230440000001,5.6494919800000005,5.4081466,5.157724775,5.086101333333334
117,16.316719999999997,16.34466148148148,15.332782962962966,15.951382222222225,15.899903703703707,15.391139999999998,15.50898,15.46722,15.044120740740741,14.491679259259255,14.597142962962966,14.445301481481485,17.293860000000002,18.6943,20.09514,20.89658,21.89842,19.90088,19.30372,19.30698,19.31062,19.91488,20.71952,21.7243,21.52922,21.13428,19.93926,18.5442,17.096674999999998,16.682666666666666
118,17.816090816,16.227640810261118,15.273132561867865,14.9312287247287,14.84645056748681,14.821873587021532,14.95921736410146,14.418285103738361,14.088369210877518,13.178812032119412,12.211014602584688,11.68429197324364,16.876580377999996,17.03429717,17.355208382,17.839476074,18.163142305999997,13.302201224000001,14.439084536,15.739664654,16.879465045999993,18.831040184000003,20.622159716,20.95566299,20.480114126,19.681693124000002,17.911981718,16.14321026,14.9348301275,13.996833600000002
119,21.270113519999995,19.284551012826395,18.091415702334828,17.664035905910872,17.55806320935851,17.527341983776914,17.699021705126825,17.022856379672948,16.610461513596896,15.473515040149262,14.796914104249273,14.115513548827478,20.832574874514872,21.036606946959896,21.451757285899095,22.078235542043984,22.49694994307891,16.208539746442433,17.679281417852522,19.361791272962485,20.836306657179808,23.360983420439847,25.67808501423027,26.109525213454074,25.494326165588614,24.461440005174648,22.172033270375163,19.883842509702458,18.320608185640364,17.107158602846056
120,8.942506172839787,8.719679012345804,8.496851851851817,8.476518518518484,8.456518518518484,8.475098765432465,8.455432098765362,8.436098765432028,8.417098765432028,8.398432098765362,8.41834567901268,8.400012345678908,9.382012345678907,10.03134567901224,10.68134567901224,10.370259259259557,10.354259259259116,10.33859259259289,9.990259259259119,9.975925925925788,9.962259259259119,10.282592592592453,11.852049382716224,15.00362962962956,18.155543209876672,19.726333333333336,18.13420987654333,16.543086419752893,13.37050617283956,12.57544444444434
121,35.910150185184946,32.99443562499928,36.28603101851873,33.78145187500004,34.26277562500019,31.774029814814984,35.25179187500094,34.09496935185133,35.910715555554944,31.978945555555548,33.96610425925901,32.96961923611045,33.4034242361115,33.637029236111495,36.62419129629552,36.65403796296294,36.4109333564821,39.086421226851776,38.827143703703506,41.48176074074136,44.12528277777831,47.030101087962635,49.920625648148444,52.816787708333656,55.70091518518509,55.670028518518585,55.639541851852066,49.78634398148088,49.7732648148147,44.90507735339471
122,38.68658164290106,36.67191401162685,38.54196577831877,37.425297659650404,37.08169485033333,35.17745550934727,37.227238610577004,37.22432400499353,38.36720702190178,35.652281686403434,35.922948975825776,35.529939464736984,35.695115082418525,36.054207368805095,38.49964558990802,39.46924240617806,39.62153072417945,41.864982509077656,42.75477164497329,45.089769676979216,48.23407750143361,51.20865511949978,54.20718048341074,57.487293417945395,61.354128004850004,63.29805069460973,64.01756384209484,59.217569491842745,56.520077818837976,51.9310864815672
123,75.49107375375245,75.51494743364913,77.65905260415326,78.45123694282643,76.86024670897177,74.92754389104304,75.94352719850048,75.14428645973288,74.76729157882656,72.54004042387996,71.09045468632274,70.16528999739694,70.28237636010246,69.86196552167895,71.3024482193303,74.24762475803351,78.54960859851455,83.68621674739485,89.38744652048712,94.16960985050095,100.51302889579027,103.1312710122382,105.81157851282923,112.5312982676488,126.06431295142895,143.53399064548026,157.59865175191513,160.15294200088124,151.94005233839667,141.99398968682246
125,93.42973065768456,89.74340708708576,94.63475113735285,90.17413778933846,99.91820360949309,99.27594670897177,107.02210068116649,116.40940621084616,123.17806794121435,125.11801627018455,111.79360585597871,100.89046579743385,94.38850357764385,91.62811339713949,89.12127539822218,89.42342229340437,90.15924204198411,93.45862588246516,98.00930069801214,104.70484405135132,112.25762219617998,123.36233013035816,127.38574632088016,135.9819970313478,147.66619950221667,166.80590554402153,182.57275607757904,189.10776286302624,186.84690496384425,175.6942004865448
129,167.68990184618406,163.75844901292677,172.23237205712198,177.4451594589347,190.6651777988775,197.92266299639329,199.46325865481828,203.74670683314906,235.81482691396195,264.9362599961389,276.28845833324414,261.67334401149685,249.41203469421222,234.03004829370312,232.85231648705818,226.5167812313544,209.36529523431298,189.0893731672464,175.29943177378078,189.43563119435262,200.27178853674195,217.71603466375015,249.04916807423498,266.8799975693094,298.310634957703,327.86108762839694,342.2270931761097,343.74464823784785,326.449833812149,338.31858638225935
130,169.6064501051192,165.30978034199646,174.57089842308412,180.26793383490133,194.7160413102486,202.6477191217413,204.3314302238451,209.01279435316837,244.05992012454857,275.88662294659986,286.28120431276767,270.255859661729,256.8114415506713,239.94522839221833,238.6538557972129,231.7069969642044,212.90054302008002,190.66817233250703,175.54762255897015,191.0478412218779,202.929592693796,222.05705555235764,256.4135614849068,275.96490961547084,310.42832780449885,342.8301399434177,358.58233900889223,360.2463248222016,341.28271251332126,354.2966955945826
134,20.623514814814765,24.700948148148168,25.463566666666654,25.458666666666666,24.29535925925924,24.520940740740752,25.74752222222219,28.0471777777778,32.2922777777778,47.80579629629633,66.85545185185183,59.35981111111108,55.503059259259274,35.609270370370425,33.18670370370369,31.86698888888885,26.538014814814854,24.2193,21.362548148148193,21.357648148148023,20.963859259259245,20.654403703703714,19.02913333333342,19.877085185185148,20.103666666666676,22.72303703703705,32.67574074074075,47.562629629629576,58.209777777777745,89.59766666666674
141,85.36031132551824,90.15907252989791,95.93921635711716,99.42877588944413,103.56159560084292,108.94268349515094,114.63809877670838,119.64843267526831,125.0708334028447,133.90045606532584,150.4043565719821,160.24831919548402,153.70187002476843,142.631538268214,126.06547034451357,119.8685878181827,113.72806535498472,106.65633360482542,101.77727295482914,99.72303071450784,101.83359876956017,105.35417100423578,108.92522835849022,115.04405615546631,130.3546141440139,152.00025982860032,177.2887374695552,206.920138429714,239.52584644394955,274.152617508898
144,147.23486273561707,155.7177588599077,163.89352300653874,172.43579681602156,180.4378499231613,190.43008932190062,196.68253833182212,200.08071271271942,201.35457542596055,204.7510166153624,213.78414646768303,222.18248285015733,221.55850271077546,212.66305981022805,200.69341533783253,192.5618999111649,187.1334113046654,179.54863332584952,168.42539904465823,160.06902675657332,155.55874200608537,156.4953510370798,157.4166668950774,160.62169893634433,169.74949058032723,188.2556802066264,214.02855095376682,246.24430446765408,283.650940960642,320.6748777622292
145,68.94886296294963,68.92119629628274,71.09731913579134,71.06935246913258,73.24544197529973,73.21810864195831,73.19177530863288,70.96238580246593,69.50049999999543,66.60239506170007,67.34793209875114,67.32929876541782,67.31263209876431,63.65699012342577,60.004014814793365,59.996381481460034,59.99208148145982,59.99141481479339,59.994414814793366,60.001081481460034,63.65342345675888,67.30973209875114,70.97004074074341,74.63434938272228,78.30245802468778,81.97433333333333,82.00833333333334,82.046,78.44502469135446,76.64503703703168
148,125.81536785605505,133.10137214993026,140.30575065569892,147.53678093732384,154.1135759241559,162.3951647578735,168.34322663052842,172.34382493046363,174.90151377439602,179.60973860522725,190.02075265816018,200.0109262047208,199.86965282617558,190.7550908964912,178.06582877086998,168.94175761452715,163.3628473250096,156.05892533715817,146.60464814788287,139.9680635221685,137.08553588863893,138.77970341390414,140.58532246994324,144.39648770219432,154.2236074606969,172.96714035822072,198.14384486049752,228.91766361321484,264.3416738565849,300.2343924972572
149,24.206503757359876,24.509895035467252,24.525770607416053,25.466524746110114,26.91595950708013,28.545854326233602,29.299653161379727,29.66795882002513,29.82180630016099,30.619954874442396,32.175451864060804,33.90146373654196,34.84458304276569,34.76650717542863,33.79673333333333,33.26251016821872,33.729324495206804,35.5356419710599,38.05993764955471,41.60004107573312,45.26138799223717,49.05243540506069,52.49272412926158,58.71842037111455,67.28610040106686,76.33270285861394,84.81561440468644,93.05010877259096,99.92574624847816,103.3022422867522
154,101.52511728395064,101.62472222222222,100.17792592592592,96.75725925925929,93.89160493827166,92.22954938271604,92.95208641975313,94.06726543209876,94.75872839506174,94.96585185185178,94.82873456790124,94.61666666666667,93.7964691358025,92.40793209876541,90.77006172839505,90.60353703703699,94.8216049382716,102.92074074074071,110.54919753086422,113.2215308641975,112.10759876543214,109.84927160493828,108.88140123456793,107.4863950617284,106.61266049382715,105.38012962962965,103.45580246913578,101.22393827160494,98.8038024691358,98.22589814814812
155,19.11905932196984,18.404641333899875,18.5019231458387,20.344876228253664,26.716946314760186,28.51121128011637,31.60878007771803,34.11232344281254,32.41567557808952,34.33859673596216,47.72608101528079,59.05004790893579,60.12850407613772,55.85425470393613,53.135863071609535,49.20432501878376,42.07540929667957,35.66227819936689,33.095735264531534,30.658640003671408,32.099544745478056,40.367238216006214,51.88342242549489,53.63223483341328,50.736111120672504,53.03014497074084,59.31862788355222,70.87184829070392,87.2158260609559,89.09081326677567
156,64.8121745274419,63.173686819374105,64.37840416059225,66.40005368699289,71.99793452391722,78.92346866759581,82.00887887370807,86.94103054629879,92.0071346380986,102.44964842246605,115.81170711181132,132.8234189145158,141.42426808771205,134.2372013037483,126.47140140188992,118.95221228085742,107.73853453599772,102.71383144894587,107.61628028692736,107.05603387209051,102.21396460402077,96.52759269234724,103.80018962466879,106.29228526756461,110.90429177193892,124.71938728533684,132.64743191081413,144.279724026842,161.34462146929712,169.31879540742818
158,13.866243209876508,15.717441975308864,17.368356790123745,17.55851851851855,16.372803703703728,15.798533333333152,15.137300000000154,14.896153086419703,14.323639506172796,13.81197777777764,13.51064938271594,12.970823456789994,12.340738271604895,11.473122222222221,10.97445679012378,10.557704938271756,10.412681481481547,10.264695061728283,10.13072098765407,10.046586419753083,9.88729135802468,9.945379012345843,9.679182716049429,9.474504938271544,9.255732098765275,9.398740740740713,9.825493827160493,10.8581851851852,12.245938271604956,13.09027777777786
161,47.27533333333334,38.919000000000004,36.77961732937115,35.05942506948833,35.84310451148107,31.247038325978203,132.2980859188176,49.08021569667735,38.12415438720793,34.018082488315486,31.911334747606716,31.419333333333334,27.07766666666667,23.737,193.733,198.731,50.73,64.06666666666666,68.07133333333333,68.74533333333333,61.42166666666666,59.1,55.778999999999996,119.795,323.806,101.833,67.85600000000001,50.88,48.239,47.9185
169,284.0,276.0,272.0,271.0,272.0,272.0,277.0,286.0,298.0,312.0,336.0,355.0,362.0,363.0,358.0,350.0,339.0,330.0,323.0,321.0,321.0,321.0,322.0,323.0,327.0,334.0,335.0,328.0,320.0,317.0
172,302.0,288.0,284.0,276.0,272.0,271.0,272.0,272.0,277.0,286.0,298.0,312.0,336.0,355.0,362.0,363.0,358.0,350.0,339.0,330.0,323.0,321.0,321.0,321.0,322.0,323.0,327.0,334.0,335.0,328.0
173,302.0,288.0,284.0,276.0,272.0,271.0,272.0,272.0,277.0,286.0,298.0,312.0,336.0,355.0,362.0,363.0,358.0,350.0,339.0,330.0,323.0,321.0,321.0,321.0,322.0,323.0,327.0,334.0,335.0,328.0
178,319.0,302.0,288.0,284.0,276.0,272.0,271.0,272.0,272.0,277.0,286.0,298.0,312.0,336.0,355.0,362.0,363.0,358.0,350.0,339.0,330.0,323.0,321.0,321.0,321.0,322.0,323.0,327.0,334.0,335.0
183,13.712831020987654,15.127530268312752,16.075665882818928,17.458398918621395,19.17887903621399,22.33088736954732,25.8111804558642,30.21156310689301,33.58384280072017,35.485633309362136,35.237024869958844,33.36449600658436,30.616870626337448,27.53552445144032,24.18298568786008,20.545974521502057,17.178423208539094,14.691229140020573,13.536214220061732,13.947032547016462,14.897178393621399,15.869945714094648,18.671374892386837,25.75002458919753,37.394836868827156,48.69834471913581,57.381699731481476,64.35627430658437,74.9922745596708,82.21862253960906
188,13.548620493826736,15.737563456790367,19.76856074074081,21.750398765432056,25.052535555555764,22.39150567901227,18.417181975308743,12.320823703703425,8.590396296296475,5.332161481482012,6.454615555555277,8.85109925925919,10.661847160493405,12.571641975309234,15.446467901235087,18.349621975308747,18.346577283949962,18.829431358024102,19.493092839505717,20.497182716049558,19.583329382716226,18.671376049382893,16.982906666666665,15.540886666666665,14.054566666666664,13.566578765432448,13.522425432099116,13.87947209876578,14.0637,15.16504
190,217.42178271604942,218.77539382716049,214.51286049382716,210.9988950617284,204.49926296296292,198.48897283950612,196.39343580246918,198.4213679012346,196.7228839506173,194.46417777777773,187.7668543209877,193.18166296296292,198.54274320987656,197.0272802469136,193.22916666666663,187.01730000000006,185.47976666666668,187.1985135802469,190.5033345679012,187.3275012345679,187.24072098765438,186.92670617283954,186.3429135802469,186.11232716049386,174.5594012345679,178.84145679012343,176.4494938271605,174.44458024691357,167.58597530864202,157.44862962962964
191,115.78276079462809,134.77595773242922,157.78564282719412,170.99781168130218,168.38902866226647,159.73769609381316,152.58710490019942,151.96365742824014,152.75470458884178,154.45363644780144,153.9893983844006,153.32420849204158,162.31978085564472,169.40400315119098,176.8862410079977,204.77241047300862,223.49865096442124,215.20883202011615,204.9467437816914,191.49657733300708,175.82697758883137,164.6437513515556,158.00651922554732,155.4008757226793,161.02033763946707,163.50895239873986,159.1820104970236,176.28736357443825,180.9409112410877,196.38521945775662
196,7.144,7.1417,8.024659259259241,8.287248148148146,8.798837037037039,11.366981481481474,12.282348148148149,10.668937037037047,8.940785185185188,8.634029629629616,12.1271,34.00080000000001,42.12450000000001,27.354681481481474,15.657937037037046,12.003859259259244,10.002559259259284,13.042925925925903,19.652737037037046,19.766277777777766,22.00571851851852,32.18497407407409,33.60497037037038,34.00181851851852,63.66255555555553,74.06533333333333,55.21348148148147,40.560703703703716,38.222740740740754,47.34774074074071
197,9.756685185185184,12.680911111111113,14.416422222222225,8.415722222222225,12.497455555555556,12.802411111111104,13.676711111111109,14.569629629629636,18.137374074074074,16.988625925925927,16.946259259259254,15.828918518518526,14.712477777777774,13.901692592592598,11.742685185185184,10.130874074074073,9.213607407407402,11.906351851851854,15.285381481481489,17.516162962962962,22.77945185185185,25.74534444444444,23.818818518518523,19.438488888888887,22.006333333333334,24.279781481481482,22.354255555555557,17.586037037037038,16.668670370370368,23.85888518518519
198,17.88309104938271,19.973055401234568,22.487079629629637,21.13667052469136,27.14876111111111,28.640236728395056,28.0409850308642,25.31582716049383,30.468291512345687,31.587639814814814,35.12341898148148,33.368920061728396,31.144267129629636,27.30838395061729,25.62470061728395,24.395803858024692,24.83692685185185,24.66647453703704,26.211170061728406,27.066972376543212,33.420711111111125,38.3235612654321,38.513511419753094,34.92216867283951,40.22007932098765,43.235615586419755,41.78551790123457,33.62683564814815,35.571121759259256,43.6511274691358
201,3.2961608888888887,4.4837503333333775,5.31195122222226,4.936429111111087,5.528103999999971,5.550794555555525,5.639555444444457,7.579523333333316,11.030471555555577,11.674040666666592,9.9522795555556,7.113677888888931,6.456415444444567,5.480098333333408,5.20185155555543,4.725244555555429,5.0169301111110665,5.094894333333339,6.070623333333446,6.542727333333287,8.299915555555666,10.071367666666626,11.578626222222214,11.773606999999867,11.772422000000025,11.926182333333356,11.842942666666666,11.139772444444409,10.982404444444368,10.630081999999991
202,1.2173491822222222,1.7280126433333522,2.0841390255555714,1.9226645177777673,2.177084719999987,2.1868416588888757,2.225008841111116,3.0591950333333253,4.543102768888898,4.819837486666635,3.897475950222244,2.5576559635555753,2.247428089777836,1.7866064133333686,1.6552739342221627,1.4303154302221628,1.5679910124444236,1.6047901253333359,2.0653342133333865,2.2881673013333117,3.117560142222274,3.9536855386666483,4.665111576888886,4.757142503999938,4.756583184000013,4.829158061333345,4.789868938666666,4.457972593777762,4.383694897777742,4.217398703999996
203,4.735468023999999,6.477661739000064,7.692632443000055,7.141741505999964,8.009728567999957,8.043015612999955,8.173227837000018,11.019160729999973,16.081701772000027,17.025817657999887,14.600471312444508,10.464628684111172,9.506997302555733,8.084503271666774,7.67909771644426,6.9846813174442595,7.409667171888823,7.523261043666674,8.944898196666829,9.632753724666598,12.192976964444604,14.773982690333273,16.970058405777767,17.254145398999807,17.252418854000037,17.4764476596667,17.35516746533333,16.330648451555504,16.101363275555443,15.588029473999985
204,371.01175449735507,348.38631836044294,337.3775417890257,326.16928402338664,305.23228220096445,279.5299929719817,264.53081282688396,267.0403897106014,266.93831897778716,269.73908941703553,278.97884503241863,279.56869904867006,279.38960859839193,270.9170945107088,269.63960583580484,264.88583651190135,268.75450043830625,263.6928460935851,238.17712115771485,214.76797133621412,209.45373151544624,215.360899907172,207.46870195947847,199.56009914082887,214.39223589690903,244.06367286582412,291.13461824251686,320.0685756482472,337.88868753074894,333.52854658502343
205,18.20307712868362,19.344621918639017,22.49329161105193,27.878784368386572,30.816477189026195,32.640217702740216,32.19730434537485,31.045265363494764,28.551851562552727,27.59077536856089,29.674953165882076,31.442143157975888,33.571566627895386,34.290367265502766,36.96398466880882,37.04438600667822,34.81482020629281,39.92948326182315,38.451866546038616,31.96440220332016,29.29065758653677,26.66573279527679,25.163557878995853,25.42717866014957,29.852166760876198,35.37300387753202,47.00281019094754,44.80220254287989,36.212156302814286,40.324853256790746
206,74.19941786579572,79.46087759229336,85.38359424013045,86.63772992402886,85.3336862568961,85.90168332286726,88.3144014407917,89.34712523539383,91.51942766462005,98.60030096813128,104.34717400241972,106.62286520121685,108.29397850999365,110.05996568187298,106.77378285663592,100.8463938986424,98.79560306396607,96.40537194319414,94.6708369947966,98.43211442824743,100.80340856666635,93.47819689741672,86.29217956116797,92.89415110009838,100.50711009527842,95.24696119979649,89.0660829891447,89.79650036616518,91.74620510559322,96.18346654499969
207,74.31076317453524,78.71693339304457,84.51993278214727,86.76088218453036,85.99347367231599,86.18470069450113,88.21935436395289,89.5426645772158,91.47616617032459,97.54053523670133,103.60592762261368,106.64382607513002,108.47104123537254,110.20962242586916,107.96591903464513,102.56716676782855,99.70096140227733,97.36863683391807,95.48664943825018,98.08811501777815,100.74188083160848,95.4271400154477,88.20879432826655,91.9464905800296,99.35115086850485,96.75996143617107,90.7888692605653,90.15533888913748,91.90805199122109,95.8674472307026
209,64.75402053674111,64.55117056449242,66.8369766711788,74.77278288148092,85.07336620382537,89.33970917797957,87.17124480172724,85.88304842065209,84.54035980960458,82.34234694391553,80.81761372328047,81.68658195880806,84.91379104404875,87.45335522728325,88.73472089855595,95.15555790681059,99.63112441423252,98.42245693680769,100.76743157010904,103.35496870874756,96.310256710049,87.49239044186186,81.65077527506861,75.43568001799518,77.2300926927644,80.63350227995186,86.59462023092951,101.6782142433863,123.85926786345938,166.82841053297653
211,75.22855700730983,75.35455750857048,75.84461462808882,75.24503628909275,77.2863129824363,81.06984370323525,85.04949990447794,86.3825553770472,91.748428622866,101.01123921248579,108.30770117463034,117.71246263236178,123.78245882535879,117.12298933795742,106.61605593148735,97.50994806621351,95.1769448009984,99.53989786898613,106.25171339563222,117.74421473642415,126.14909807098715,131.86243720451523,133.18857716998036,164.15181553332292,182.82113450113658,219.08489381891647,228.0068144265264,217.05408667532691,193.84674569599963,168.74223934216926
215,315.77203703703407,280.443481481483,228.98529629629692,202.67162962962882,177.362592592593,166.8488518518489,151.38603703704104,320.207629629628,351.73855555555724,347.2902592592559,923.316814814816,451.06596296296186,374.5039259259297,477.0467407407366,760.4105185185182,2544.050444444445,652.3408888888898,497.75170370370347,787.6655185185198,526.841222222222,466.34862962963086,375.4820370370351,325.4143703703689,296.1605185185179,203.41855555555927,203.10640740740612,158.59055555555702,153.7982962962957,134.75803703703727,117.36129629629272
216,258.9673617140896,272.5602681918346,255.57571854355118,218.1253590436395,197.34221237084176,173.18049766793206,177.10383548041375,274.6492557582232,291.58596185563016,282.24407241173463,356.28656042188726,367.9769919226242,334.10152866168437,342.52457940138686,498.27390738153395,782.9570694063866,821.3122727988274,721.8120935737863,647.9287602209237,618.055838732593,643.7995395994215,669.9633407630943,600.8011990681125,523.5669935011695,469.05750912655856,415.5474169149466,371.88964127644186,340.07426710863507,308.56279315268523,267.67624511102355
217,815.3965803447728,740.4416504467872,664.201137503496,561.1202551516202,487.9203338553889,431.2656115008682,410.651782623554,519.8498928415422,712.5547140538401,735.3924578744244,1158.8699136390287,1635.0983789500367,1139.999853810674,1011.0212688463484,1205.3904970951614,2693.6753680235884,3307.616972954459,1769.3078165196448,1722.7249204158745,1697.6570698471246,1455.6145373141578,1395.9093086997782,1214.9660634341208,1045.36648085254,908.3968614990497,792.5430148726056,723.4035192191513,634.588914377724,584.4505816738696,524.4813376503711
220,52.316110935867634,41.22391230178377,33.231580214615164,27.45205874019148,26.154696946503076,25.37686371551937,85.17761668271284,71.20873547456625,56.35995802918664,123.79299230839227,189.21594590666692,154.26648517806564,124.80660591913878,110.38900452537105,190.569474093672,224.93728557466642,185.96698715875308,223.68669503494357,208.70283009643623,166.9953966568941,135.585440541838,110.2913210494286,97.6147406094264,93.70629321435032,86.58063872562275,76.37687991224216,66.29097651476603,61.25680596059863,54.853961278812754,52.88007027765808
222,537.7896026816713,532.7875189594217,510.4247778176933,477.37333178790084,441.02216665629004,421.99645775611083,431.1906436130114,469.5095575133107,502.1573031259716,507.4091061327228,482.43177990585815,448.13876991138153,424.0616338138571,428.0770009006916,470.91589104791376,529.2448872440174,582.0248173251504,625.2341224065148,674.6221685220837,712.3621690439148,738.5508533486177,770.7573765484572,850.1942545592532,943.9371954692483,1016.0157821326204,1026.671916852744,977.9148142474753,878.0099337536377,771.2054680413238,687.9150684500313
227,448.760383267098,451.89116891431706,452.95770206256395,451.69442714441993,441.65720173971533,444.53603514173193,453.23459057011246,467.9413576412206,458.64077162621385,459.0268044335025,391.21664899835065,395.89546208792086,405.99223195149017,421.38448107565796,439.088654673671,440.08163272104366,452.0927506040066,459.65453814845654,464.4008057595715,465.205831539308,467.0831286355261,466.32703194800223,460.26538766106086,455.11308872334973,459.3517881583232,478.826408687856,508.4467064720771,548.9592092841343,591.6159556857782,618.7076585358212
228,482.2134300197361,485.57760150611153,486.72363985268225,485.36619353154936,474.5807385966758,477.6741759432065,487.0211691398844,502.8242588472024,492.8303564201679,493.2451662185453,423.0030017294667,428.0619683825645,438.97910079754877,455.6219701630552,474.76460786590684,475.83826537962847,488.82528659058215,497.00146937301867,502.1333712275367,503.0038053518768,505.03363283716266,504.2161032937774,497.6619504085221,492.09102718212193,496.674120946187,517.7310543937443,549.7580013729333,593.5621450384704,639.6847520852477,668.9776557918567
